Title,Location,Company,Salary,Description
Principal Applied Scientist - AWS Insights & Enterprise Tool...,"New York, NY","Amazon Web Services, Inc.",None,"PhD in Computer Science (Machine Learning, AI, Statistics, Mathematics, or equivalent)
5+ years of practical experience applying ML to solve complex problems
Ability to model and predict behaviors of complex science and engineering applications
Skills with Java, C++, or other programming language, as well as with R, MATLAB, Python or similar scripting language
Algorithm and model development experience for large-scale applications and distributed systems

The AWS Insights & Enterprise Tools team is looking for a Principal Applied Scientist that can help redefine the delivery of compute-intensive and industry vertical applications in the cloud. The fast-growing AWS team is building core services that will enable customers to run intelligent, scalable applications with the highest performance and the lowest costs. If you get excited about solving recommender systems, sampling and cohort models, forecasting, statistical inference, and learning problems, come join our team! Your experience in an applied context such as autonomous driving, bioinformatics, high frequency trading, or smart manufacturing will help make history.

We’re looking for a thought leader to lead the charge with cutting edge research and application of machine learning to address the unique and ambiguous problems in our space. You will work in an inclusive environment with other scientists and have the opportunity to grow the science team as we greatly expand investment to keep pace with the size of the customer opportunity. The team provides opportunities to innovate in a start-up mode, partner with business teams, and contribute to disruptive projects that get deployed on global scale, while touching and influencing large parts of the AWS platform.

Technologically, our efforts revolve around gathering and processing the vast array of signals available to AWS from over a decade of experience running the infrastructure for applications spanning every imaginable industry vertical and business process (think of the graph of application schemas, each with thousands of edges for network traffic routes, storage volumes, server memory utilization, CPU throughput, configuration changes, compute cluster scaling events, and more). You will be researching, building, and deploying ML-based tools that automate heavy lifting and reduce cognitive load on behalf of users. The future of Enterprise Tools means having ML as a center of excellence and we are investing in it—we are early adopters of cutting edge tech such as deep learning and publish papers both internally within Amazon and externally to conferences. This role offers applied machine learning at its best—contemporary research problems based on rich data sets and massive customer experience impact.

10+ years of relevant experience in industry and/or academia
Experience with an applied field such as autonomous driving, bioinformatics, high frequency trading, or smart manufacturing
Proven track record in technically leading and mentoring scientists
Proven track record of production achievements, handling gigabyte and terabyte size data sets
Significant peer reviewed scientific contributions in premier journals and conferences

Amazon is an Equal Opportunity Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation / Age"
Senior Data Scientist,"New York, NY",Foursquare,None,"About Foursquare:
Foursquare is the leading independent location technology platform, powering business solutions and consumer products through a deep understanding of location. Over 1,000 clients—including more than 50% of the Fortune 100—choose Foursquare.
Foursquare's toolkit includes Placed powered by Foursquare, Audiences powered by Factual and Proximity powered by Factual, Analytics Solutions, Places, Pilgrim SDK and Pinpoint. Together, these products empower brands to measure foot traffic lift via multi-touch attribution; deliver proximity-based advertising; analyze and identify trends; drive deeper engagement via Foursquare's industry-leading developer tools, which have been selected by 200,000 developers including AccuWeather, Apple, Samsung, Microsoft, Snapchat, Twitter and Uber; and optimize advertising campaigns across hundreds of audiences. Over 14 billion consumer-verified place visit confirmations help us keep our map and models fresh and up-to-date.
Foursquare has more than 400 employees based in New York headquarters with offices in Seattle, Los Angeles, San Francisco, Chicago, Singapore and London. In 2019 Foursquare acquired Placed from Snap Inc, and then in 2020 merged with Factual. Foursquare is proud to be funded by The Raine Group, Simon Ventures, Naver, Union Square Ventures, Andreessen Horowitz, DFJ Growth, Morgan Stanley Alternative Investment Partners and more.
About our Senior Data Scientist Role:
As a member of Foursquare's data science team, you'll be responsible for owning important methodological components of our leading foot traffic measurement platform. The methodologies we employ are varied which creates a rich environment for the application of data science technology. This is not just a machine learning job. We look for data scientists who are excited by the challenge of solving problems using a wide array of modeling and quantitative techniques.
To be successful, you'll have to have a deep technical understanding of data science concepts across the disciplines of research methods, causal modeling, applied statistics and machine learning. You'll also have the ability to build large-scale prototypes of your novel methodologies from the ground up.
The ideal Senior Data Scientist will also want to grow the impact that they have across the organization by taking on increasing responsibilities.
Responsibilities of the role:
Build supervised and unsupervised learning systems to extract visitation behavior from sensor data.
Drive feature engineering and experimentation to improve performance of our various algorithms
Collaborate with engineering teams on implementing and deploying large scale data processing pipelines
Build internal tools for monitoring and investigation purposes
Lead cross-team cooperation and mentor junior scientists
Qualifications
5+ years of work or educational experience in data science, machine learning, and statistics.
PhD degree or comparable research experience in a quantitative field
Proven track record of delivering on products and/or practical research endeavors
Experience with the Python science stack and/or Scala required
Experience with Hadoop, Spark, or similar frameworks is a plus
Foursquare is proud to foster an inclusive environment that is free from discrimination. We strongly believe in order to build the best products, we need a diversity of perspectives and backgrounds. This leads to a more delightful experience for our users and team members. We value listening to every voice and we encourage everyone to come be a part of building a company and products we love.
Foursquare is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected Veteran status, or any other characteristic protected by law."
"Director, Full Stack Software Development (509)","Berkeley Heights, NJ 07922","Axtria, Inc.",None,"Introduction
Axtria is a global provider of cloud software and data analytics to the Life Sciences industry. We help Life Sciences companies transform the product commercialization journey to drive sales growth and improve healthcare outcomes for patients. We are acutely aware that our work impacts millions of patients and lead passionately to improve their lives.
Since our founding in 2010, technology innovation has been our winning differentiation, and we continue to leapfrog competition with platforms that deploy Artificial Intelligence and Machine Learning. Our cloud-based platforms - Axtria DataMax™, Axtria InsightsMax™, Axtria SalesIQ™, and Axtria MarketingIQ™ - enable customers to efficiently manage data, leverage data science to deliver insights for sales and marketing planning and manage end-to-end commercial operations. With customers in over 75 countries, Axtria is one of the largest global commercial solutions providers in the Life Sciences industry. We continue to win industry recognition for growth and are featured in some of the most aspirational lists - INC 5000, Deloitte FAST 500, NJBiz FAST 50, SmartCEO Future 50, Red Herring 100, and several other growth and technology awards.
Axtria is looking for exceptional talent to join our rapidly growing global team. People are our biggest perk! Our transparent and collaborative culture offers a chance to work with some of the brightest minds in the industry. Axtria Institute, our in-house university, offers the best training in the industry and an opportunity to learn in a structured environment. A customized career progression plan ensures every associate is setup for success and able to do meaningful work in a fun environment. We want our legacy to be the leaders we produce for the industry. Will you be next?
Position Description:
We are looking for a Director, Software Development with a wide range of knowledge and experience of producing software solutions within a dynamic environment across the development lifecycle. The ideal candidate will be self-motivated, an excellent problem solver, and a fast-self-learner able to adapt to new technologies and platforms. The candidate should have experience of working within an agile development environment and be comfortable with working to deadlines and budget constraints.
Responsibilities:
Have exceptional analytical skills, able to apply knowledge and experience in decision-making to arrive at creative and commercial solutions
Engaging experts across the built environment. You will work closely with industry-leading designers, engineers and consultants to identify opportunities for digital transformation. You will be responsible for communicating complex information and processes simply to empower informed decision making.
Independent and comfortable in a fast paced, ambiguous and often multi-directional work environments
Participation in research and development. You will work with our R&D champions to identify critical, emerging technologies and perform strategic research with an aim to develop the skills and capabilities needed to deploy them on projects.
Manage multiple tasks and use sound judgment when prioritizing
Providing insight from data. You will collaborate with experts across a range of domains to identify and study data sets, producing visuals and other tools that empower Arup and its clients to make better decisions that impact our physical world.
Support and mentor junior developers. You will support the professional development of project team members and members of the broader Digital Insight team.
Required Skills:
10 years of professional experience, with overall at least 5 years of experience in full stack development.
Hands on full stack development experience
Experience with AWS or Azure (both preferred)
Passion for working at the intersection of technology and health and a desire to build a cutting-edge health visualization platform
Strong experience in Object Oriented Design principles
Experience with modern UI frameworks including Angular
Experience with multiple RDBMS platforms including Cloud-hosted solutions
Experience managing teams consisting of both onshore and offshore resources
Familiarity with Agile development concepts
Ideally, experience with a commercial SaaS software development and modern DevOps CI/CD techniques
Location & Logistics:
We are hiring for Berkeley Heights, NJ
U.S. Citizens and those authorized to work in the U.S. are encouraged to apply
Flexibility to travel and/or relocate within the US as per project requirements
6IiCK9aCLM"
Principal Applied Scientist,"New York, NY",Amazon.com Services LLC,None,"MS in Computer Science, Electrical Engineering, Mathematics, Statistics, or a related quantitative field and strong knowledge of machine learning.
3+ years of relevant experience in industry and/or academia.
1+ years of experience with a programming language (C++, Java, or similar) and one scripting language (Perl, Python, or similar).
1+ years supervised and unsupervised ML approaches and techniques ranging from Regression to Deep Neural Networks.
1+ years of successfully applying ML-based solutions to complex problems in business, science, or engineering.
1+ years with fast prototyping.
1+ years working effectively with software engineering teams.

An information-rich and accurate product catalog is a strategic asset for Amazon. It powers unrivaled product discovery, informs customer buying decisions, offers a large selection, and positions Amazon as the first stop for shopping online. We use data analysis and statistical and machine learning techniques to proactively identify relationships between products within the Amazon product catalog. This problem is challenging due to sheer scale (billions of products in the catalog), diversity (products ranging from electronics to groceries to instant video across multiple languages) and multitude of input sources (millions of sellers contributing product data with different quality).

Amazon’s Item Authority group is looking for an innovative and customer-focused senior applied scientist to help us make the world’s best product catalog even better. We believe that failure and innovation are inseparable twins. In this role, you will partner with technology and business leaders to build new state-of-the-art algorithms, models, and services to infer product-to-product relationships that matter to our customers. You will work in a collaborative environment where you can experiment with massive data from the world’s largest product catalog, work on challenging problems, quickly implement and deploy your algorithmic ideas at scale, understand whether they succeed via statistically relevant experiments across millions of customers.

Position Responsibilities:
Map business requirements and customer needs to a scientific problem.
Align the research direction to business requirements and make the right judgments on research/development schedule and prioritization.
Research, design and implement scalable machine learning (ML), natural language, or computational models to solve problems that matter to our customers in an iterative fashion.
Mentor and develop junior applied scientists and developers who work on data science problems in the same organization.
Stay informed on the latest machine learning, natural language and/or artificial intelligence trends and make presentations to the larger engineering and applied science communities.

PhD in Computer Science, Electrical Engineering, Mathematics, Statistics, or a related quantitative field and strong knowledge of machine learning.
10+ years of relevant experience in industry and/or academia.
Publications at top-tier peer-reviewed conferences or journals.
Depth and breadth in state-of-the-art computer vision and machine learning technologies.
Good written and spoken communication skills.
Experience with modern methods for parallelized processing of large, distributed datasets (e.g. Spark, Hadoop, Map-Reduce).
Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation"
Director Process Automation,"Newark, NJ",Prudential,None,"Director Process Automation-ROB00004
Description

Conduct process assessments to understand potential opportunities for improvement, inclusive of automation opportunities
Ensure all necessary assessment and proposal documentation is completed to clearly articulate the understanding of the process opportunity as outlined by SMEs, the value proposition, and the business case to move forward.
Critically review business processes, identify and recommend improvement opportunities, and influence stakeholders to adopt process improvement recommendations.
Identify or support the creation of all appropriate use cases/process scenarios and their expected outcomes that will be used during the delivery lifecycle for the process.
Engages with the relevant stakeholders within the process owner's team to capture and ensure sign off of project milestones
Provide strategic leadership and coordination to major improvement projects across multiple Prudential businesses.
Deliver significant operational improvement and financial benefit across functions and businesses.
Act like a strategic partner to the US Business leaders and drive transformational change.
Lead multiple process improvement initiatives to a quantifiable result in defect reduction, cost avoidance, loss reduction or revenue enhancement.
Assess complex situations and data that lead to the identification, prioritization and selection of process improvement opportunities.
Act as a change agent to instill a process improvement mindset across the US Businesses using process and metrics-driven performance.
Serve as internal expert on process improvement tools and techniques and coach process owners and leadership.
Interact with multiple layers of the organization with demonstrated success initiating change and the ability to influence at all levels.
Indirectly manage a team of strategic leaders who will be at the manager level and also be responsible for managing external consultants.
Ability to lead practice development initiatives and capable of connecting the internal capabilities to drive significant results for US Businesses
You should be able to demonstrate:
Previous experience of U.S. and corporate business processes is preferable, to aid a quick understanding of new processes that require evaluation
An enquiring mind, the process analyst will be needed to analyze and question existing processes to ensure a full and correct understanding is gained, and that the process are automation ready.
Good inter-personal communication skills, communicating with subject matter experts, business process owners, and the development team to help ensure the automated solution is correct.
Able to work effectively with technical and non-technical stakeholders at all levels within the ability to present information in an accurate and appropriate format.
Enthusiasm, attention to detail and a demonstrated capability for problem solving and creating and enhancing business processes.
Demonstrated ability to elicit requirements from associates via workshops, design sprints, and interviews with the ability to work within an iterative release environment where focus can be on multiple projects prioritized by different areas of the business.
Comfort level with dealing with ambiguity, while having a bias to action, with the ability to take incomplete information, synthesize next steps, and progress a goal or objective forward
Proven experience building strong working relationships and working successfully in cross functional teams
Proven experience in supporting and leading technology development and deployment initiatives
Strong consultative skills including critical thinking and attention to detail.
Ability to be self-directed and responsive.
Ability to coach and mentor others
Highly developed organizational skills to manage multiple priorities.
Balanced style, positive mindset, active listener.
Qualifications
7 - 10 years of experience in transformational & change initiatives
Domain knowledge and demonstrated experience in Intelligent Automation
Lean Six Sigma certification a plus
Prior experience working in an Agile environment a plus
Bachelor’s Degree or higher in a relevant field
Strong written and verbal communication skills with emphasis on oral presentation skills.
Knowledge of Design Thinking, Customer Journey Mapping, Digital strategy and process design for straight through processing is a plus
Prudential is a multinational financial services leader with operations in the United States Asia Europe and Latin America. Leveraging its heritage of life insurance and asset management expertise Prudential is focused on helping individual and institutional customers grow and protect their wealth. The company’s well-known Rock symbol is an icon of strength stability expertise and innovation that has stood the test of time. Prudential's businesses offer a variety of products and services including life insurance annuities retirement-related services mutual funds asset management and real estate services. For more information please visit www.prudential.com.

Prudential is not accepting unsolicited resumes from search firms for this open position unless contracted with Staffing. Agencies must work with Staffing as the primary point of contact and follow the Prudential application process to be considered for business. All resumes submitted by search firms to any employee at Prudential via-email Internet or directly to hiring managers in any form without a valid written search agreement in place for that position will be deemed the sole property of Prudential and no fee will be paid in the event the candidate is hired by Prudential.
Note: Any search agreement entered into with Prudential before January 2004 is null and void. Search firms are essential to the recruitment and staffing efforts at Prudential and we value the partnerships we have built with our preferred vendors. Prudential has established and regularly maintains a preferred vendor list and even preferred vendors need to have a written search agreement signed by the Director Recruiting Programs Staffing at Prudential in place for the specific position in order for a fee to be paid for any candidate referrals.
Job Function AI/Machine Learning/ Robotic Process Automation
Primary Location United States-New Jersey-Newark (NJ)
Other Locations United States-New York-BL00036-NY-Virtual Office, United States-Connecticut-Hartford, United States-Nebraska-BL00031-NE-Virtual Office, United States-Florida-Jacksonville, United States-New Jersey-BL00033-NJ-Virtual Office, United States-Pennsylvania-Dresher, United States-Iowa-BL00013-IA-Virtual Office, United States-Pennsylvania-Moosic, United States-Connecticut-BL00007-CT-Virtual Office, United States-Florida-BL00010-FL-Virtual Office, United States-Pennsylvania-BL00040-PA-Virtual Office, United States-Connecticut-Shelton, United States-Wisconsin-BL00050-WI-Virtual Office, United States-Minnesota-Plymouth, United States-Illinois-BL00015-IL-Virtual Office, United States-Arizona-BL00004-AZ-Virtual Office, United States-Iowa-Dubuque, United States-Minnesota-BL00025-MN-Virtual Office
Schedule Full-time"
Senior Machine Learning Software Engineer,"New York, NY 10112 (Midtown area)",Paige,None,"Paige is a software company helping pathologists and clinicians make faster, more informed diagnostic and treatment decisions by mining decades of data from the world's experts in cancer care. We are leading a digital transformation in pathology by leveraging advanced Artificial Intelligence (AI) technology to create value for the oncology clinical team.
Paige is the first company to develop clinical grade AI tools for the pathologist, which resulted in our receiving FDA breakthrough designation for our first product.
We're seeking an Senior Machine Learning Software Engineer to join us. In this role you'll join a team of world-leading experts in machine learning, computer vision and pathology. You'll be part of the team that builds solutions for pathologists, clinicians and researchers to accelerate and improve the accuracy of cancer detection, classification and staging. This is an extraordinary opportunity to be part of a high-performing team and to pursue a life-changing mission.
Responsibilities:
Drive development of machine learning tooling and infrastructure to improve the scale and efficiency of machine learning development.
Identify and evaluate new patterns and technologies to improve performance, maintainability and traceability of our machine learning systems.
Work closely with scientists as well as engineers to support planning, developing, training and testing machine learning models for the purposes of computational pathology while leveraging and championing software engineering best practices.
Participate in driving the whole product development life cycle from high uncertainty research and experimentation to deployment in production and maintenance.
Mentor engineers to foster a culture of technical excellence.
Requirements:
Extensive experience working in a team implementing and evaluating deep neural networks, especially for computer vision tasks.
Extensive experience in Python development.
Extensive experience with Machine learning development tooling.
Extensive experience with modern product development practices, including software testing (e.g. unit testing, regression testing).
Extensive experience with Agile development methodologies.
Experience with parallelization, threading and concurrency problems.
Experience with design patterns, algorithms and data structures.
Experience with distributed systems.
Minimum qualifications:
Master's degree in computer science or a related field, or equivalent years of experience
5+ years of industry experience as a software engineer"
"Director, Software Development - Personalization","Newark, NJ 07102 (Central Business District area)","Audible, Inc.",None,"Experience leading full stack development web teams.
5+ years experience of software development and deployment of distributed multi-tier applications.
3+ years experience managing agile software projects across multiple and geographically distributed teams.

If you are an, experienced Software Development Manager with a creative edge, problem-solving skills, a software development foundation and desire and to be part of Audible’s next generation technology, we want to talk with you. Joining our team provides the unique challenge and opportunity to deliver software that benefits many customers around the world.

The position requires an engineer with experience architecting, developing and supporting distributed & scalable systems and high-volume transaction applications and services with hands-on coding experience in modern object-oriented language. The ideal candidate should exhibit leadership qualities including excellent judgment and high standards. In addition, the candidate must have the ability to dive deep and remain in touch with business details, drive innovation in the teams, invoke passion in others, think big, and deliver results.

ABOUT THE TEAM
""Help customers discover relevant products by personalizing every interaction they have with Audible.""
Audible P13N (Personalization) team's mission is to help customers discover relevant products by recommending the right product at the right place and the right time. Personalization is derived from purchase, consumption, social, location and behavioral data to create unique customer personas. The combination of various datasets enables the creation of new experiences that infer and recommend spoken word content our customers love.

Personalization’s goal is to help early tenure members find their best first listen and assure that they continue listening past their second billing cycle. By providing relevant content recommendations -and a personalized discovery experience - we will improve retention rates and help non-habituated listeners stay longer.

KEY RESPONSIBILITIES
Owning and leading full life cycle delivery of cross functional projects spanning teams across Audible and Amazon.
Drive development and operational excellence of our flagship solutions.
Coach and mentor our high-performing engineers to help them grow their skills, enhance their knowledge of our systems and their ability to get things done.
Partner with cross-functional teams to imagine, design, develop, test, and launch software that wows our community and inspires our peers.
Constantly strive to raise the bar on delivery performance and quality in a fast agile environment.
Lead 1-2 Scrum teams.

Demonstrated expertise in a variety of web and SOA distributed technologies and platforms such as Java/J2EE.
Demonstrated experience implementing solutions leveraging AWS capabilities.
Past experience leveraging machine learning models to deliver insights and enrich customer experiences is highly preferred.
Action-oriented strategic thinker.
Be able to thrive in an ambiguous environment - where change is the only constant.
Detailed oriented to ensure that project success is paramount.
Strong verbal and communication skills.
Strong analytical skills and an out of the box thinker.
Self-starter with the ability to multi-task and work in a very fast paced environment.
Track record of defining and delivering cross functional solutions that are innovative and extensible.
Be able to disagree, yet align, when dealing with different stakeholders.
Results oriented and with a strong customer focus.
Highly autonomous. Delivers with little guidance.
Strong mentor of peers and subordinates.

ABOUT AUDIBLE
At Audible, we work together with focus, commitment, and shared accountability to serve and invent on behalf of the millions of listeners who depend on us for their daily happiness and routine, striving to imbue our company with a heart and soul and mission beyond financial success. We are committed to making Audible a place where all employees feel they can contribute to our success and pursue meaningful work. We are committed to advancing equality, respect, and belonging in our workplace and in the broader society, which is a foundation of what we do.

Audible is committed to a diverse and inclusive workplace. Audible is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us."
"Vice President, Algo Developer","New York, NY 10004 (Financial District area)",BMO Financial Group,None,"Address:
17 State St #3801
Job Family Group:
Capital Mrkts Sales & Service
Applies knowledge of Capital Markets and advanced analytic algorithms and technologies (e.g. machine learning, deep learning, artificial intelligence) to deliver better predictions and/or intelligent automation that enables smarter business decisions, improved customer experience, and drives productivity. Applies strong communication and story-telling skills to summarize statistical/algorithmic findings, draw business conclusions, and present actionable insight in a way that resonates with business/groups. Drives innovation through the development of Data & AI products that can be leveraged across the organization and establishes best practices in in alignment with Data & AI governance frameworks of BMO. Uses technical expertise to support growing the business of Capital Markets and delivering an exceptional customer experience in partnership with colleagues.
Contributes to growing / elevating the BMO and BMO Capital Market brand with a commitment to and presence in the community.
Provides input to product development and marketing to grow the overall business.
Same as Grade 6 accountabilities and:
Builds positive client relations through deep/comprehensive understanding of client needs and alignment of products/services.
Identifies and leverages key decision makers and influencers in client / internal organizations.
Leverages subject matter expertise to enable innovative/creative client solutions.
Interprets client strategy and anticipates needs to deliver solutions.
Identifies opportunities for increased efficiency and improved service.
Acts as a positive change agent to drive improved efficiency and effectiveness.
Acts as a trusted advisor to assigned business/group.
Influences and negotiates to achieve business objectives.
Recommends and implements solutions based on analysis of issues and implications for the business.
Assists in the development of strategic plans.
Identifies emerging issues and trends to inform decision-making.
Understands and analyzes complex business problem, then formulates data-driven hypotheses to drive business value.
Builds effective relationships with internal/external stakeholders and ensures alignment.
Supports data collection, integration, and retention requirements for data.
Develops experimental design approaches to validate findings or test hypotheses.
Defines innovative data solutions to loosely defined business problems by leveraging pattern detection over potentially large datasets.
Diagnoses and resolves predictive / analytical model performance issues while monitoring system performance and implementation of efficiency improvements.
Applies innovative and best practices to advanced analytics services to ensure high quality standards.
Sets up change control and testing processes to ensure the quality and consistency of ongoing maintenance work.
Conducts research on market (micro) structure, develops and enhances models that drive the trading algorithms and analytics.
Collaborates with internal Sales team and external clients on algorithm customizations.
Develops analytical solutions and makes recommendations based on an understanding of the business strategy and stakeholder needs.
Provides advice and guidance to assigned business/group on implementation of analytical solutions.
Works with stakeholders to identify the business requirements, understand distinct problems and expected outcomes, and models and frames business scenarios which impact critical business processes and/or decisions.
Works with various data owners to discover and select available data from internal sources and external vendors (e.g. lending system, payment system, external credit rating system, and alternative data) to fulfill analytical needs.
Applies scripting / programming skills to assemble various types of source data (unstructured, semi-structured, and structured) into well-prepared datasets with multiple levels of granularities (e.g., demographics, customers, products, transactions).
Develops agreed analytical solution by applying suitable statistical & machine learning techniques (e.g., A/B testing, prototype solutions, mathematical models, algorithms, machine learning, deep learning, artificial intelligence) to test, verify, refine hypotheses.
Summarizes statistical findings and draws conclusions, presents actionable business recommendations. Presents findings & recommendations in a simple, clear way to drive action.
Documents data flow, systems and processes in data collection to improve efficiency and apply use cases.
Performs experimental design approaches to validate finding or test hypotheses.
Uses the appropriate algorithms to discover patterns.
Builds effective relationships with internal/external stakeholders and ensures alignment.
Supports development of tools and delivers training for data analytics and AI.
Supports development and execution of strategic and product development initiatives in collaboration with internal and external stakeholders.
Leads/participates in the design, implementation and management of core business/group processes.
Focus is primarily on business/group within BMO; may have broader, enterprise-wide focus.
Provides specialized consulting, analytical and technical support.
Exercises judgment to identify, diagnose, and solve problems within given rules.
Works independently and regularly handles non-routine situations.
Broader work or accountabilities may be assigned as needed.
Qualifications:
Typically between 5 - 7 years of relevant experience and post-secondary degree in related field of study or an equivalent combination of education and experience.
Advanced degree (Ph.D. preferred) in Computer Science, Mathematics, Physics, Engineering, Statistics, or other quantitative disciplines and/or equivalent experience.
Experience with distributed computing language (e.g. Hive / Hadoop/ Spark) & cloud technologies (e.g. AWS Sagemaker, AzureML).
Experience with programming languages (e.g. SQL, Python, R, SAS, SPSS, , Perl) and machine learning /deep learning algorithms/packages (e.g. XGBoost, H2O, SparkML).
Deep proficiency in statistical analysis, quantitative analytics, forecasting/predictive analytics, multivariate testing, and optimization algorithms.
Deep knowledge of Capital Markets technical/business environment and processes.
Deep knowledge and technical proficiency gained through extensive education and business experience.
Verbal & written communication skills - In-depth.
Collaboration & team skills - In-depth.
Analytical and problem solving skills - In-depth.
Influence skills - In-depth.
Data driven decision making - In-depth.
We’re here to help

At BMO Harris Bank we are driven by a shared Purpose: Boldly Grow the Good in business and life. It calls on us to create lasting, positive change for our customers, our communities and our people. By working together, innovating and pushing boundaries, we transform lives and businesses, and power economic growth around the world.

As a member of the BMO Harris Bank team you are valued, respected and heard, and you have more ways to grow and make an impact. We strive to help you make an impact from day one – for yourself and our customers. We’ll support you with the tools and resources you need to reach new milestones, as you help our customers reach theirs. From in-depth training and coaching, to manager support and network-building opportunities, we’ll help you gain valuable experience, and broaden your skillset.

To find out more visit us at https://bmoharriscareers.com .
BMO Harris Bank is committed to an inclusive, equitable and accessible workplace. By learning from each other’s differences, we gain strength through our people and our perspectives. BMO Harris Bank N.A. is an equal opportunity/affirmative action employer. All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected Veteran status, age, or any other characteristic protected by law. Accommodations are available on request for candidates taking part in all aspects of the selection process. To request accommodation, please contact your recruiter."
Principal Data Scientist,"New York, NY 10019 (Midtown area)",Gallup,None,"Gallup is actively recruiting for a Principal Data Scientist with an anticipated start date of Fall 2020.

Who we want:
Are you committed to using your talents in research and advanced analytics to give global organizations critical advice?
Are you a leader who applies your instincts and expertise to discover breakthroughs that are key to clients’ growth?
Are you a driven professional who can manage multiple projects, set a standard of excellence and follow through on commitments for exceptional results?
Do you instinctively connect with others, understand individuals’ needs and share your passion for analytics to achieve shared goals?
Do you excel at building predictive models using various data sources and techniques to inform practical business decisions?
What you will do:

As a Gallup principal data scientist, you will help clients effectively use data to make better decisions. You will apply your knowledge of various statistical and machine-learning techniques to lead a wide variety of challenging projects — from designing custom client builds to automating solutions to the complicated problems clients face every day. You will partner with client teams to increase Gallup’s global impact by helping explain and predict large-scale social behavior (e.g., consumer spending, lifestyle trends, political stability, election outcomes, and employee performance and retention) using data from Gallup, the web, third parties (e.g., governments, IGOs and NGOs) and clients. You will mentor and develop other data scientists, helping them grow their technical and consulting skill sets. In short, you will be a senior leader who will help continue the development of data science at Gallup.


Gallup’s unique data give you an unparalleled opportunity to use your creativity to explore new avenues of social research. George Gallup’s legacy — founded in 1936 — established Gallup’s gold standard in survey research methodology.


What you need:

Ph.D. required. A degree from a statistics, engineering, mathematics, computer science, computational social science, physics or operations research program preferred.
Previous or current Top-Secret U.S. government clearance required
At least 16 years of work experience (which can include years spent earning advanced degrees)
Expert-level production coding in Python preferred
Mastery in conducting analysis in Python and/or R required; additional analytic software experience a plus
At least four years of experience building production-level machine learning and predictive analytics systems with data pipelines required
A deep understanding of the mathematical fundamentals of machine learning and statistics, with an emphasis on nonparametric, nonlinear methods (e.g., random forests, support vector machines, neural networks) and natural language processing required
At least one year of experience working within distributed systems and managing workflows in a cloud infrastructure required
Must be currently authorized to work in the United States on a full-time basis
Gallup is an equal opportunity/affirmative action employer that celebrates, supports and promotes diversity and inclusion. We will consider all qualified applicants without regard to race, color, religion, sex, national origin, disability, protected veteran status, sexual orientation or gender identity, or any other legally protected basis, in accordance with applicable law.

Primary Location
United States-New York City"
"Software Engineer Manager, Machine Learning - KMS","New York, NY",Facebook,None,"Facebook is in search of the world’s most creative and experienced engineering leaders. We embrace entrepreneurs as well as those who come from more established organizations. Our Machine Learning Software Engineering Managers are clearly characterized by progressive technical experience and demonstrated progression in management responsibility. You have also kept your technical skills sharp and bring an unwavering passion for managing the dynamics of a fast-paced environment. This role is particularly unique, as you’ll be managing both ML research scientists as well as full stack software engineers, all based in New York. Rather than a team of software engineers and an independent team of ML research scientists, this combined group will build models, surface compelling experiences using those models, and iteratively innovate and experiment to refine both the experiences and the models. Partnering with product managers, designers, UX researchers, data engineers, content strategists, and others, you’ll be helping your team bring data-driven insights and recommendations to Facebook’s sales & marketing organizations. You’ll be leaning in to drive meaningful impact, helping marketers drive initiatives that are better funded than the GDP of many countries, as well as helping the right sales reps connect with the right people at the right time with the right message (you don’t have to squint hard to see the data driven opportunities there). The team is fairly new, but fully staffed with a diverse set of skills, backgrounds, and strengths. Your support for their learning and growth will not only help them become their best selves, but will also afford them and the team with greater opportunity for more impact, supporting your own growth as you develop your leadership bench.
Software Engineer Manager, Machine Learning - KMS Responsibilities
Be both highly technical and an effective people manager
Communicate across functions and drive engineering initiatives
Participate in technical design
Hold your own technical discussions, be a subject matter expert, and have strategic influence
Minimum Qualifications
5+ years of software engineering work experience, including hands-on technical management
5+ years of coding experience in one of the following languages: Python, C++, Java
Demonstrated experience recruiting and managing technical teams, including performance management
BA/BS in Computer Science (In lieu of degree, 4+ years relevant work experience)
Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities — we're just getting started.
Facebook is committed to providing reasonable accommodations for qualified individuals with disabilities and disabled veterans in our job application procedures. If you need assistance or an accommodation due to a disability, you may contact us at accommodations-ext@fb.com."
