Title,Location,Company,Salary,Description
Sr. Data Engineer,"New York, NY 10119 (Garment District area)",The Farmer's Dog,None,"Who We Are
The Farmer's Dog was created to radically improve the $90 billion global pet food industry — starting with a subscription service that sends freshly-made food directly to customers' doors. Long term, our aim is to simplify every part of pet care, bettering the lives of the animals who make our lives better. We recently raised our Series B and are backed by early investors of Warby Parker, Dollar Shave Club, Sweetgreen, and Glossier.
Join The Farmer's Dog team as we continue to figure out ways of bringing peace of mind to customers, health to their companions, and much-needed change to the way people feed and care for their pets.
#mustlovedogs
Where You'll Come In
The Farmer's Dog is looking for a Senior Data Engineer to join our growing team. The Data & Insights team is responsible for the care and feeding of all of The Farmer's Dog data, including all ETL pipelines. You will be collaborating closely with the Data Science and Data Analysis teams as well as our Platform Engineering and Software Engineering teams. As a senior member of the team, you will be involved in key business decisions and be a mentor to your teammates.
This individual is expected to have strong opinions on tech stacks, while not being married to any one tool. We adopt and integrate new tools quickly. The ideal candidate for this role will need to enjoy building things from the ground up, while also demonstrating the wisdom of knowing when to leverage existing tools instead of reinventing wheels. This person will also need to ensure the team is working in efficient ways. As a senior member of the team, you will be expected to work closely with senior members of the platform team to own our data engineering tech stack.
How You'll Make An Impact
Own all aspects of the data, from the point it is recorded until the point it reaches its intended audience or user
Own and care for our data warehouse, as well as all of that data residing in it.
Create and maintain all ETL pipelines in our ecosystem, including oversight of those between 3rd parties
Own and maintain all data-related tools
Own and maintain all aspects of the connectivity and pipelines between 3rd party vendors
We're Excited About You Because
5+ years of experience working in either a data or software engineering related field
3+ years of experience working with Data directly
At least 2 years of recent experience working with BigQuery & GCP
Ability to put together an entire ETL pipeline from scratch using documentation without assistance
Benefits
Brand new dog-friendly office in Greenwich Village (complete with free-roaming, friendly dogs)
Comprehensive Healthcare, Dental, and Vision
Flexible PTO and WFH policy
Discounted fresh food for your pup
Strict daily belly rub quota"
"Sr. Software Engineer, Data - Data","New York, NY",Slack,None,"Slack is looking for expert data engineers to join our Insights product team. You will be working cross-functionally with product management, design, business domain experts, analytics, and engineering teams to build insights products for Slack’s customers. In this role you will design, implement and scale data pipelines that transform billions of records into actionable data models that enable data insights products.
You have deep technical skills, be comfortable contributing to a nascent data ecosystem, and building a strong data foundation for the company. You are a self-starter, detail and quality oriented, and passionate about having a huge impact at Slack.
What you will be doing
Translate business requirements into data models that are easy to understand and used by different disciplines across the company
Design, implement and build pipelines that deliver data with measurable quality under the SLA
Partner with product management, business domain experts, data analysts and engineering teams to build data sets used to power insights products for Slack customers
Own and document foundational company metrics with a clear definition and data lineage
Identify, document and promote best practices
Be a champion of the overall strategy for data governance, security, privacy, quality and retention that will satisfy business policies and requirements
What you should have
5+ years of experience working in data architecture, data modeling, master data management, metadata management
Recent accomplishments working with relational as well as NoSQL data stores, methods and approaches (logging, columnar, star and snowflake, dimensional modeling)
Proven track record in scaling and optimizing schemas, performance tuning SQL and ETL pipelines in OLAP and Data Warehouse environments
Demonstrated skills with either Python or Java programming language
Familiar with data governance frameworks, SDLC, and Agile methodology
Excellent written and verbal communication and interpersonal skills, and ability to effectively collaborate with technical and business partners
Hands-on experience with Big Data technologies (e.g Hadoop, Hive, Spark) is a big plus
Bachelor's degree in Computer Science, Engineering or a related field, or equivalent training, fellowship, or work experience
Slack has a positive, diverse, and supportive culture—we look for people who are curious, inventive, and work to be a little better every single day. In our work together we aim to be smart, humble, hardworking and, above all, collaborative. If this sounds like a good fit for you, why not say hello?

Slack is a layer of the business technology stack that brings together people, data, and applications – a single place where people can effectively work together, find important information, and access hundreds of thousands of critical applications and services to do their best work. From global Fortune 100 companies to corner markets, businesses and teams of all kinds use Slack to bring the right people together with all the right information. Slack is headquartered in San Francisco, CA and has offices around the world. For more information on how Slack makes teams better connected, visit slack.com.
Ensuring a diverse and inclusive workplace where we learn from each other is core to Slack’s values. We welcome people of different backgrounds, experiences, abilities and perspectives. We are an equal opportunity employer and a pleasant and supportive place to work.
Come do the best work of your life here at Slack."
"Software Engineer, Machine Learning - Algorithmic Targeting","New York, NY",The New York Times,None,"More than 100 million digital readers come to The New York Times every month. The Algorithmic Targeting team guides those readers across different points of the user experience. We leverage machine learning in the software we build and deploy to optimize many facets of engagement, subscription, and retention.
We are looking for a Software Engineer who will help develop machine learning pipelines and backend infrastructure to deliver batch and real-time algorithmic targeting capabilities.
By joining our team, you will be using your skills to strengthen a company whose mission matters more than ever. You’ll help ensure that the journalism of a 1600 person newsroom reaches as many people as possible. We, in the technology organization, are constantly inspecting ourselves to improve our culture , understand how we work and be open about how we build things hoping to learn more from others . We believe in a truly diverse environment and we work very hard to make it happen . We value everyone’s ideas and encourage people to bring their ideas out .
Check out the Times Open blog , follow @nytdevs on Twitter , or join us at one of our meetups to see what else we’re up to.
Some of the challenges we explore are:
How does a specific user experience change as a function of the data we have?
How can we best mix active and passive signals to generate a more personalized experience for our users?
How can we efficiently productionalize machine learning solutions at scale across the company?
How can we design flexible and reliable pipelines and frameworks to respond to users in real time?
Requirements:
2+ years of relevant experience, including a strong CS background and a track record of running large systems in a production environment
Strong development skills in Python (Go skills are a plus)
Experience with cloud computing platforms like AWS, GCP or Azure
A good understanding of data processing, validation, and scheduling requirements necessary in an ML production environment
Experience in delivering results in cross-functional projects
Strong interest in ML, NLP, or personalization
Desire to work with colleagues as a team
Desired:
Experience with machine learning in real applications
Visualization skills to provide insights on data
Open source work you can share with us
Published work (blogs count too)
You don’t need to know it all, but be willing to learn.
Benefits and Perks:
Support our original, independent and reported journalism.
We provide great health, dental, vision and life insurance for employees and their families
We support responsible retirement planning with a generous 401(k) company match.
We offer a great parental leave.
We are committed to career development and ongoing learning supported by a formal mentoring program as well as $8,000 annually for tuition reimbursement.
We have frequent panel discussions and talks by newsmakers and industry leaders.
Join a community committed to the richness of diversity, experiences and talents in the world we cover, supported by a variety of employee resource groups.
#LI-AM1
The New York Times is committed to a diverse and inclusive workforce, one that reflects the varied global community we serve. Our journalism and the products we build in the service of that journalism greatly benefit from a range of perspectives, which can only come from diversity of all types, across our ranks, at all levels of the organization. Achieving true diversity and inclusion is the right thing to do. It is also the smart thing for our business. So we strongly encourage women, veterans, people with disabilities, people of color and gender nonconforming candidates to apply.
The New York Times Company is an Equal Opportunity Employer and does not discriminate on the basis of an individual's sex, age, race, color, creed, national origin, alienage, religion, marital status, pregnancy, sexual orientation or affectional preference, gender identity and expression, disability, genetic trait or predisposition, carrier status, citizenship, veteran or military status and other personal characteristics protected by law. All applications will receive consideration for employment without regard to legally protected characteristics. The New York Times Company will consider qualified applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local ""Fair Chance"" laws."
Data Scientist,"New York, NY",KOCH ENGINEERED SOLUTIONS,None,"OnPoint is a connected solutions business within Koch Engineered Solutions, a unit of Koch Industries, Inc., that leverages unique engineering capabilities and expertise in combination with digital technology. The OnPoint solutions portfolio drives advanced, actionable insights to help customers identify root causes, analyze performance, and optimize equipment as well as plant operations to improve efficiency, yield, reliability, environmental performance, and safety.
OnPoint Digital Solutions is looking for a Data Scientist to join our competitive data analytics and software development team. OnPoint is a new Koch engineered digital solutions company, focused to provide actionable insights for our customers to enable real time monitoring and optimization of their operations. OnPoint combines our deep subject matter expertise in combustion, distillation, separation, filtration with digital technology to deliver new solutions and technology which will create value for our customers. The Data Scientist will work with a dynamic team and be responsible for delivering A.I. algorithms to solve problem in industrial arena and expand the capability of our analytics platform to deploy the developed solutions at scale.

A Day In The Life Typically Includes:
Research, design and develop machine learning algorithms as part of the product development team
Perform Root Cause Analysis leveraging data science on large industrial problems related to process control, process engineering, and discrete manufacturing environments
Collaborate with our process engineering teams as the expert in applied data science and machine learning techniques
Use industry technologies, tools, and data mining frameworks for data analytics including data visualization for analyzing, optimizing, developing hypotheses, and drawing conclusions
What You Will Need:


Basic Qualifications:
3+ years of industry experience analyzing data sets and applying machine learning to assist decision making and solve industrial problems
3+ years of experience building and deploying scalable A.I. models using state of the art learning algorithms.
3+ years of experience on building models from ground up using python and packages like sklearn, pandas, xgboost, tensorflow and keras as well as tools such as Jupyter notebook
Be able to communicate and illustrate developed algorithms to teammates and other teams.
What Will Put You Ahead?


Preferred Qualifications:
Master’s degree or PhD in Mathematics, Computer Science, Computer Engineering, Physics, Data Science or Statistics from an accredited institution
Ability to comprehend research papers and implement it
2+ years of experience working with web services like AWS, Azure or Google cloud.
Experience deploying models to production and maintain models in a commercial setup
The ability to communicate results clearly and a focus on driving impact

Salary and benefits commensurate with experience.
We are an equal opportunity employer. Minority/Female/Disabled/Veteran
Except where prohibited by state law, all offers of employment are conditioned upon successfully passing a drug test.

This employer uses E-Verify. Please visit the following website for additional information: www.kochcareers.com/doc/Everify.pdf"
Sr Data Engineer Lead,"New York, NY 10001 (Flatiron District area)",TRENDALYTICS,None,"Recognized as a top 10 finalist in Google's Machine Learning Competition and by industry as Decoded Fashions top start up, Trendalytics is working on the industry's most pertinent and cutting edge problems in predictive analytics.

We are seeking a Sr Data Engineer Lead who will split time between hands on software development and managerial activities. You will own data environments, integrate with new technologies, and oversee the development of new processes. You will gather requirements through direct interaction with business, science, as well as software development teams. You will track the performance of our resources and related capabilities, constantly evolving our offering in order to scale our capability set with the growth of the business and needs of our clients: multiple Fortune 500 companies and disruptive online retailers.
Responsibilities
Partner end-to-end with Product Managers and Data Scientists to understand customer requirements and design prototypes and bring ideas to production
Experience mentoring and managing other Data Engineers, ensuring data engineering best practices are being followed
Design, implement and manage data pipelines at enterprise scale with unit testing, data migration and production data maintenance.
Use your expert coding skills across a number of languages like SQL, Python and Java to support analysts and data scientists
Design and develop new framework and automation tools to enable teams to consume and understand data faster. Enhance, refine and implement existing applications and systems.
Formulate and refine analytics algorithms leveraging data from search, social and e-commerce in time series, text and image-based formats.
Responsible for development, testing, documentation and analysis of modules or features of distributed software systems and products.
Develop accurate time, cost and resource estimates for developing and maintaining systems.
Qualifications
B.S. or MS degree in Computer Science or Computer Engineering, or related.
5+ years of SQL (PostgreSQL, Oracle, AWS Redshift, Hive, etc) experience required, No-SQL experience is a plus.
5+ years professional coding experience in Python, C/C++, Java or Go.
5+ years professional experience with data warehousing, data architecture, ETL data pipeline and/or data engineering environments at enterprise scale.
Professional experience architecting and developing large scale cloud based distributed systems. Experience in concurrency, multithreading and synchronization.
Communication skills including the ability to identify and communicate data driven insights
Trendalytics is an equal opportunity and affirmative action employer. Individuals seeking employment at Trendalytics are considered without regards to race, sex, color, creed, religion, national origin, age, disability, genetics, marital status, pregnancy, unemployment status, sexual orientation, citizenship status or veteran status."
"SVP, Surveillance Design and Implementation Data Scientist","Jersey City, NJ 07310 (The Waterfront area)",CITI,None,"Serves as a senior compliance risk officer for Independent Compliance Risk Management (ICRM)’s Surveillance Design and Implementation Team responsible for the design, implementation, and oversight for a suite of surveillances designed to detect behaviors that may violate regulatory rules or internal policies and procedures. When potentially anomalous behavior is detected, the team is responsible for working collaboratively with partners across the first and second lines of defense to determine the appropriate resolution of the matter, which may include employee discipline. The ICRM Global Surveillance platform encompasses a number of surveillance related portfolios including trade surveillance, e-communications and voice surveillance, employee trading, outside activities surveillance, and information barrier surveillance.
Key Activities include:
Creating, enhancing and implementing surveillance scenarios and conducting surveillance reviews. Improving surveillance tools and applications by coordinating with Information Technology on the timely implementation of enhancements and proactively addressing potential issues.
Participating in ad-hoc requests, special projects and regulatory exams directed by other organizations within the compliance or legal departments.
Other responsibilities include: overseeing the monitoring to adherence to ICRM’s Risk Policies and relevant procedures; preparing, editing and maintaining Compliance program related materials; interacting and working with other areas within Citi, as necessary; and keeping abreast of regulatory changes, new regulations and internal policy changes in order to further identify new key risk areas.
Interacting with global counterparts in regards to the governance of their surveillance portfolio.
Additional duties as assigned
Required Experience:
Five to eight years of experience in data science, machine learning, quantitative research, quantitative analysis, advanced statistical methods, surveillance design, and/or data modeling required
Experience designing and prototyping surveillance patterns using time series analysis, features engineering, random forest, natural language processing, and/or advanced statistical methods highly desirable;
Prior experience managing and delivering surveillance projects highly desirable
Expertise of Compliance laws, rules, regulations, risks and typologies
Strong skills in organizing workflow, ideas and materials
Experience with drafting Business Requirement Documentation (BRD)
Excellent written, verbal and analytical skills
Must be a self-starter, flexible, innovative and adaptive
Highly motivated, strong attention to detail, team oriented, organized
Strong presentation skills with the ability to articulate complex problems and solutions through concise and clear messaging
Ability to work collaboratively with regional and global partners in other functional units; ability to navigate a complex organization; to influence and lead people across cultures at a senior level
Experience in managing regulatory exams and relationships with examiners, auditors, etc.
Awareness of regulatory requirements including local and US laws, international and industry standards
Education and Relevant Experience:
Required: Bachelor’s degree in business, finance, and/or engineering experience in data science, quantitative research/analysis, advanced statistical methods, and/or data modeling; experience and/or designing communications surveillance and/or trade surveillance; 7 to 10 years of experience in compliance, compliance surveillance, legal, or other control-related function in the financial services firm, regulatory organization consulting firm, or a combination thereof; 7-10 years experience in compliance, compliance surveillance, legal or other control-related function in the financial services firm, regulatory organization, or legal/consulting firm, or a combination thereof;
Preferred:Advanced degree (e.g.MS or MBA) a plus
-
Grade :All Job Level - All Job FunctionsAll Job Level - All Job Functions - US
-
Time Type :Full time
-
Citi is an equal opportunity and affirmative action employer.
Minority/Female/Veteran/Individuals with Disabilities/Sexual Orientation/Gender Identity.
Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity .
To view the ""EEO is the Law"" poster . To view the EEO is the Law Supplement .
To view the EEO Policy Statement .
To view the Pay Transparency Posting ."
Senior Software Engineer - Data Services,"New York, NY",Bloomberg,None,"Engineering Data Services group is responsible for core data and analytics services that are used across Bloomberg’s application teams. Our service stack currently runs on over 900 machines and serves over 120 billion requests a day. With ever increasing data volumes and growth of Bloomberg’s Enterprise products, this footprint has been growing at a rapid pace year over year. Our team also provides multiple foundational services such as meta data and id master for our Bloomberg Query Language (BQL), the next generation analytics and screening engine for financial datasets.

We are building out a suite of tools that help developers support and optimize our data services. One such tool, our data integrity checker, is required to verify 50 billion unique data points daily to detect anomalies. This immense scale requires the use of Hadoop and Spark analytics framework. We are developing a set of brand new services for metadata, security & entity relationships and entitlement. Due to the large volume and explosive growth of underlying data we are looking to leverage Hadoop based storage for these services. We are also building new tools to manage our server farm more efficiently and leverage analytics to ensure high availability, efficient load balancing and fair scheduling.
We are looking for strong C++/Java software engineers who can design and develop low latency, high performance distributed systems. The ideal candidate should have strong programming skills, the ability to work collaboratively and a proven track record of delivering quality engineering solutions to real world problems. Our team is comprised of a small group of technologists passionate about data and pushing the boundaries of technology to deliver innovative solutions. We expect you to be proactive, able to work independently and take ownership in driving the vision and execution of the product.

We’ll trust you to:
Design, implement and own critical applications and components of our services stack
Participate in the full SDLC (Software Development Life Cycle) of various components and systems that are required to be highly efficient, robust and scalable
Enhance our infrastructure to fulfill mission critical SLAs, whether low latency or high throughput data retrieval
Get to know development teams across Bloomberg, understand their application requirements and data access patterns
You need to have:
3+ years of C++ or Java on UNIX/Linux environment
Solid understanding of algorithms and data structures, knowledge of object-oriented design and multi-threading
Excellent problem solving and communication skills, and ability to thrive in a highly collaborative and dynamic work environment
Experience with high volume, high availability distributed systems
Experience working in a test-driven development and agile environment
We’d love to see:
Knowledge of low-level Linux, UNIX networking and C system calls for high performance computing and debugging
Experience with systems level Java or Scala
Experience with Hadoop and/or using a distributed analytics infrastructure like Apache Spark
Bloomberg is an equal opportunities employer, and we value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status."
Software Engineer - Market Data Team (C++),"Great Neck, NY 11021",FlexTrade,None,"Market Data Team

About FlexTrade:
Founded in 1996, we are the global leader in broker-neutral algorithmic trading platforms and rules-based order-management and execution systems for equities, foreign exchange and listed derivatives.
A pioneer in the field, FlexTrade introduced the first trading system that allowed clients to control and customize their proprietary algorithms while maintaining the confidentiality of their trading strategies via a vendor-provided, broker-neutral platform.
With offices in North America, Europe and Asia, FlexTrade maintains an experienced staff of developers, programmers, strategists and product specialists, who work hand-in-hand with our clients' technologists and traders to break new ground in the field of electronic trading.
Come join our friendly, work environment- we are two blocks from the Great Neck, LIRR stop! We offer competitive salaries, bonuses and a comprehensive benefits package.
Summary:
We are looking for smart and talented developers who are passionate about technology to help build next generation Trading and Market Data systems. We use modern development practices such as BDD, code reviews. We use agile scrum methodology to plan and manage our projects.
We believe a great developer will pick up skills as needed, we use the following technologies for these products:

C++14 (Concurrent programming techniques: Shared memory, Atomics and lock-free data structures)
Go, React.JS for Front-End
Responsibilities:
Typical responsibilities in the group:
C++ Development: integrate with Exchange/3rd Party feed handler APIs.
C++ Development: implement new features or performance enhancements in FlexTrade’s Market Data APIs.
Deploy, Support and Manage central data feeds: manage FlexTrade’s central feeds.
Exchange Reporting & Audits
Take ownership of specific modules within the system and work on bug fixes and enhancements.

Skills Required:
Bachelors or Masters Degree in Computer Science (or related field).
Proficient in C++ and other programming languages.
Working knowledge of Linux C++ development environment: vim, gdb, make, valgrind etc.
Experience working in Linux Environments with good command of shell, python, awk, sed
Excellent communication skills to articulate ideas, problems and solutions.
Motivation and determination to learn and grow.
Desirable Skills:
Experience in Financial Services or related fields.
Experience in any Web related technologies.

**FlexTrade Systems, Inc. is an equal opportunity employer and makes employment decisions without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, disability status, or any other status protected by law.**"
Data Engineer,"New York, NY",The New York Times,None,"The New York Times is seeking inventive and motivated data engineers at all levels of experience to join the Data Engineering group. In this role, you will build critical data infrastructure that surfaces data and insights across the company.
About Us
Our Data Engineering teams are at the intersection of business analytics, data warehousing, and software engineering. As Maxime Beauchemin wrote in “The Rise of Data Engineering”, ETL and data modeling have evolved, and the changes are about distributed systems, stream processing, and computation at scale. They’re about working with data using the same practices that guide software engineering at large. A strong data foundation is essential for The New York Times and we’re responsible for it. We use our data infrastructure to power analytics and data products and to deliver relevant experiences to our customers in real-time. We enable our company to validate strategic decisions, make smarter choices, and react to the fast changing world. We are part of a New York based technology organization with a remote-friendly workplace that includes engineers around the world. We value transparency and openness, learning, community, and continuous improvement. Check out the Times Open blog, which is written by engineers and other technical team members, and follow @nytdevs on Twitter to see what we’re up to.
About the Job
We focus on the software engineering related to data replication, storage, centralized computation, and data API’s. We provide customers and partners with data tools, shared frameworks, and data services. These are the foundational core of our group which enables ourselves and others to work with data from a common underpinning. Our tools and services enable our group to scale and avoid blocking others. We reduce data redundancy by creating systems and datasets that serve as sources of record. We enable discovery and governance of our data. We support key business goals like growing our digital subscriber base, understanding how our customers use our products, and retaining our print subscribers.
As a data engineer, you will:
Run and support a production enterprise data platform
Design and develop data models
Work with languages like Java, Python, Go, Bash, and SQL
Build batch and streaming data pipelines with tools such as Spark, Airflow, and cloud-based data services like Google’s BigQuery, Dataproc, and Pub/Sub
Develop processes for automating, testing, and deploying your work
About You
To thrive in this role, you are excited about data and motivated to learn new technologies. You are comfortable collaborating with engineers from other teams, product owners, business teams, and data analysts and data scientists. You are own and shape your technical domain area and move the related business goals forward. You are eager to resolve upstream data issues at the source instead of applying workarounds. You analyze and test changes to our data architectures and processes, and determine what the possible downstream effects and potential impacts to data consumers will be.
Benefits and Perks:
Make an impact by supporting our original, independent and deeply reported journalism.
We provide competitive health, dental, vision and life insurance for employees and their families
We support responsible retirement planning with a generous 401(k) company match.
We offer a generous parental-leave policy, which we recently expanded in response to employee feedback. Birth mothers receive 16 weeks fully paid; non gestational parents receive 10 weeks, also fully paid.
We are committed to career development, supported by a formal mentoring program and $8,000 annual tuition reimbursement.
We have frequent panel discussions and talks by a wide variety of news makers and industry leaders.
Join a community committed to the richness of diversity, experiences and talents in the world we cover, supported by a variety of employee resource groups.
#LI-AM1
The New York Times is committed to a diverse and inclusive workforce, one that reflects the varied global community we serve. Our journalism and the products we build in the service of that journalism greatly benefit from a range of perspectives, which can only come from diversity of all types, across our ranks, at all levels of the organization. Achieving true diversity and inclusion is the right thing to do. It is also the smart thing for our business. So we strongly encourage women, veterans, people with disabilities, people of color and gender nonconforming candidates to apply.
The New York Times Company is an Equal Opportunity Employer and does not discriminate on the basis of an individual's sex, age, race, color, creed, national origin, alienage, religion, marital status, pregnancy, sexual orientation or affectional preference, gender identity and expression, disability, genetic trait or predisposition, carrier status, citizenship, veteran or military status and other personal characteristics protected by law. All applications will receive consideration for employment without regard to legally protected characteristics. The New York Times Company will consider qualified applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local ""Fair Chance"" laws."
"Data Engineer, Marketing","New York, NY",Braze,None,"WHO WE ARE
Braze is a comprehensive customer engagement platform that powers relevant and memorable experiences between consumers and the brands they love.
Braze facilitates interactive conversations across channels: Braze is architected for speed and breadth, which is what allows brands to have live interactions with their consumers across channels like Push, Email, In-App/In-Browse Messages, SMS and more.
Braze delivers value quickly and continuously: New Braze customers typically launch campaigns in a matter of weeks. In addition to a rapid time to initial value, Braze also helps brands iterate much faster, which accelerates long-term value.
Braze amplifies the value of your ecosystem: Braze easily integrates with the technology you already have, allowing brands to build custom integrations that multiply its value inside of your infrastructure – and beyond.
Brands are building relationships with more than 2 billion monthly active users across the Braze platform. Braze is a venture-backed company with hundreds of employees in offices located in New York City, San Francisco, London, and Singapore. We've been recognized by Forbes Cloud 100 at #85, ranked #225 on Inc.'s 500 Fastest Growing Private Companies, and listed as #21 in the Deloitte Technology Fast 500 List, and recognized by The New York Times as 'The Next Wave of 'Unicorn' Start-Ups'. Braze has also recently passed $100M in ARR. Learn more at Braze.com.
WHAT YOU'LL DO
You will the Marketing Operations team expert regarding how the Braze services work from a technical standpoint, and own the Braze @ Braze (Braze using our own software to market to our customers) implementation to empower our teams to both fully analyze how thousands of brands are getting value out of Braze, and to enable the Braze Customer Marketing team engage our customers with best in class, behaviorally triggered messaging at the right time, via the right channel.
Responsibilities:
Own and audit the technical implementation of Braze @ Braze, our instance of the Braze software which runs on our own tool.
Build, enhance, and maintain data pipelines which ensure synchronicity between Braze @ Braze, Salesforce, the Braze backend, and other tools like Demandbase, Marketo, etc.
Partner with the Customer Marketing team to drive adoption of advanced technical marketing techniques like using AMP for Email, or building API endpoints which can furnish personalized content in real-time to our customers via Connected Content.
Collaborate with Product, Customer Marketing, and Product Marketing to instrument new events and attributes in Braze @ Braze in a consistent, documented, and reliable manner.
WHO YOU ARE
3+ years of engineering experience with a strong track record of success.
Pride yourself on writing elegant, maintainable code.
Comfortable working in a large code-base with many stakeholders across multiple departments and functions.
Able to learn new technologies quickly and act independently
Have a user-centric attitude and care deeply about CX (Customer Experience)
Familiarity with the following technologies is a strong plus (Braze, JS, Ruby, Rails, MongoDB, React, HTML, CSS)
Degree in computer science or equivalent experience.

WHAT WE OFFER
Complete tech startup vibe including free daily lunches & snacks, group events and top of the line computer setup! A general feeling throughout the office that what you do matters everyday.
Excellent medical insurance and life assurance coverage for you and your dependents
Matching 401K
Daily catered lunches, snacks and beverages
Collaborative, transparent, collegial and fun loving office culture
Flexible time off policy to balance your work and life in the way that suits you best
In addition, this position is exempt under the provisions of the Fair Labor Standards Act.
If you are a California resident subject to the California Consumer Privacy Act, click here to understand how Braze processes your personal information and how you can exercise your rights."
Data Pipeline Engineer,"New York, NY 10013 (Little Italy area)",Rockerbox,None,"Rockerbox is building a marketing analytics platform that processes Terabytes of data per day for some of today’s most well-known e-commerce and digital brands. Come join our growing engineering team that is solving complex challenges around data and analytics!

We are looking for an engineer who is comfortable managing complex data pipelines and architecting the services behind them. You would be responsible for developing and packaging our applications, as well as maintaining and optimizing our infrastructure.

What we’re looking for
Expertise in big data technologies, e.g. Elasticsearch, SMACK stack (Spark, Mesos, Akka, Cassandra/Scylla, Kafka)
Experience with functional programming in Scala, Python, Go
Deep knowledge of containerization and service orchestration technologies (Docker, Mesos, DC/OS, Kubernetes) and web server technologies (OpenResty, Nginx, Lua)
Familiarity with monitoring tools like Grafana, Graphite, Prometheus
You’re a great fit if you...
Know your way around tech stacks for big data ingestion, storage, processing
Understand the lifecycle of developing and shipping applications and databases from staging to production
Have a track record of experimenting with bleeding-edge technology and frameworks
Can comfortably transfer ad-hoc analysis to a production environment
Get joy out of setting stuff up and making it run smoothly
Benefits
Work in a small, dynamic team
Healthcare Insurance: health, dental, vision
Paid time off: choose your own schedule!
Competitive salaries
Get your own equipment & customize your setup
Opportunities to give back to the open-source developer community
About Rockerbox
Rockerbox is developing enterprise-class marketing attribution software that is intuitive and easy for any business. We collect, cleanse and standardize data about a company’s marketing touchpoints, offline & online advertising, purchase orders, customer data and more. We then use machine-learning to apply custom models on top of the data to help companies analyze the effectiveness of their marketing and health of their business. Rockerbox works with some of today’s leading brands, such as Blue Apron, Glossier, MakeSpace, Rothy's and One Kings Lane."
Data Science Solutions Architect,"New York, NY",Bloomberg,None,"What is Enterprise Data?
Bloomberg's Enterprise Data department develops data offerings that are considered best in class by the capital markets community. Across real time market data, reference data, historical pricing data, and unique analytics we offer:

The most comprehensive and highest quality content in the industry.
Distribution platforms that are flexible, reliable, fast, and easy to onboard.
Easy to use data that is ready for analysis.

These critical datasets serve as the primary source of information across the front, middle, and back office at the most respected capital markets firms across the globe.

What is the Role?
Capital markets firms are purposefully embracing data science and machine learning techniques into their workflows. Motivated by increasingly sophisticated competition or cost savings, data science and machine learning have become a critical aspect of our customers’ business strategies. Bloomberg wants to be the leader in analysis ready data that allows clients to focus on the business of creating advanced analytics solutions rather than data ingestion and normalization.
You will play a meaningful role in helping customers and Bloomberg, together, achieve success. As a hands on liaison between Bloomberg product development teams and the data science teams at our customers, the Solutions Architect will provide experienced technical design, data science thought leadership, and Bloomberg recommended standard methodologies as customers develop solutions on premises or in the public cloud.
The ideal candidate will be a customer focused data scientist with advanced technology skills that seeks opportunities to get their hands dirty while confidently working with clients to design and build solutions that will best demonstrate Bloomberg content and technology in conjunction with modern data science tools and workflows.

We'll Trust you to:
Lead deep technical discussions with customers, vendor partners, and Bloomberg colleagues from Product, Sales, Quant -Research & Development, Engineering, and Client Services.
Serve as subject matter experts in demonstrating advanced data science workflows and technologies for capital markets use cases.
Engage with customers as part of their solution creation team.
Confidently make recommendations (based on standard methodologies) to customers and partners.
Develop collateral including tutorials, sample code, reference implementations, and presentations that will be used by data science practitioners as well as executive decision makers.
Provide feedback to Product, Quant, and Engineering teams to help shape product strategy and execution roadmap.
Balance hands on work with a desire to keep up with trends.
What do I need to apply?
Experience with applying data science/quantitative modeling to real world, financial use cases commonly deployed at capital market firms.
Understanding of capital markets, banking, asset management, and/or the trade lifecycle.
Extensive knowledge of leading open source data analysis tools and machine learning libraries.
Experience with tools and frameworks enabling large scale data analysis (e.g., Spark) and advanced programming skills in commonly used languages for analysis (e.g., python, R).
End-to-end knowledge of the data science problem, including large scale data and data pipeline management.
Proficiency with crafting technical documentation and presentations (white-board, small team, broad audience).
Entrepreneurial mindset and comfortable to work in a non-hierarchical, large global organization where interaction with senior management is required.
Passion for consistent learning.
Ability to travel


It’s a plus if you have:
Advanced knowledge of AWS, GCP, and/or Azure data science and machine learning services
Experience applying advanced machine learning to large scale, financial modeling problems
Master's degree or Ph.D. in a quantitative discipline
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status or disability status."
