Title,Location,Company,Salary,Description
Business Development - Innovation Labs,"Jersey City, NJ 07310 (The Waterfront area)",CITI,None,"Citi’s Innovation labs is a global network of innovation centers focused on delivering cutting edge solutions to Citi’s Markets & Banking businesses. The labs are located in central cities such as NY, London and Tel-Aviv, and their offices are designed as innovative, start-up like spaces. The labs focus on delivering innovative products using cutting-edge technologies in highly complex architectures and with the highest delivery standards. The labs perform research and implementation in many advanced domains spanning across AI, Machine learning, BigData, NLP, Analytics, BlockChain and many more.
The role will focus on developing our global product and client engagement, shaping the evolution of the core lab-developed platforms, adding business value across our Markets and Securities Service Organization. This role will work closely with the lab global platform teams and their product managers to develop the future strategy for each product and to ensure that internal business feedback is clearly included within the product development cycle. The role will be critical to the development of new products, ensuring that we have full stakeholder engagement throughout the whole product lifecycle.
Key Responsibilities:
Pursue new opportunities for the lab initiatives by building strong relationships with all levels within our key stakeholders teams of key Capital Markets and Securities Services in NY
Build and develop a network in business and tech to influence and to generate new ideas
Be well proficient with all labs solutions and be able to showcase and demonstrate to key stakeholders
Work with key stakeholders in business and technology during initial opportunity stages to and connect the relevant labs teams with the respective units
Manage new initiatives specifically targeted for the NY innovation lab end to end: design the vision and roadmap with the business teams, design the POC, MVP and hold all product management responsibilities during the execution phase
Lead and engage in product design workshops with stakeholders and design teams
Support ongoing projects from other labs in the world for NY stakeholders by engaging directly onsite with the key focal points, and ensuring relationship is properly maintained
Experience & Qualifications:
Academic degree (tech oriented – advantage); MBA - advantage
Demonstrated experience in business development of technology products (home-grown and external) in the financial sector (must)
Demonstrated experience in building relationships and influencing all levels of technology and business organizations
Ability to analyze business and end user needs, identifying key value which technology-driven solutions can provide to the business
Ability to translate business needs into product requirements throughout the product development life cycle
Excellent written and oral communication and interpersonal skills
Strong presentation skills. Ability to build attractive presentations in short time
Team player – puts own success below the success of the team
Recognizes the challenge of communication with remote team members and takes action to overcompensate
Strong ability to influence without authority
Understanding of the Capital Markets / Investment Banking - advantage
Strong understanding of technology build practices
Broad understanding of both emerging and established technology platforms
-
Grade :All Job Level - All Job FunctionsAll Job Level - All Job Functions - US
-
Time Type :
-
Citi is an equal opportunity and affirmative action employer.
Minority/Female/Veteran/Individuals with Disabilities/Sexual Orientation/Gender Identity.
Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity .
To view the ""EEO is the Law"" poster . To view the EEO is the Law Supplement .
To view the EEO Policy Statement .
To view the Pay Transparency Posting ."
Senior Data Analyst / Scientist,"New York, NY",CEDENT,None,"Senior Data Scientist in the Analytics Team for the digital transformation program within Wholesale Credit Technology. Senior Data Analyst will be responsible for Software developers design, code, test, debug, document programs as well as maintain corporate systems architecture. Employees work closely with business partners in defining requirements for system applications. Employees typically have in-depth knowledge of development tools and languages. Employees are expected to have in-depth global markets and credit product knowledge, and manage a high level of risk. Is clearly recognized as a content expert by peers. I
The scope of projects include Descriptive, Predictive and Prescriptive Analytics, as well asm NLP activities such as document classification, even detection and data extraction.
Cultivate the team and the infrastructure to support modeling and analyzing both structured and unstructured data for Wholesale Credit Business lines.
Develop value-added analytics and NLP solutions that support revenue generation, business insight, risk management, operational efficiency, regulatory compliance, loan pricing, pre and post-sale loan facility research.
These solutions must overcome issues of complex data (e.g., VLDB, multi-structured, ""big data"", etc.) as well as deployment of advanced techniques (e.g., machine learning, text mining, statistical analysis, etc.) to deliver insights.
Determine best practices in the areas of NLP, Data Science and Machine Learning.
Facilitate the use of these technologies within the non-retail loan business and loan system applications including Pricing and Credit and other fulfillment and underwriting activities in Wholesale Credit business processes.
Liaise with Global Banking and Markets and Enterprise Level teams to determine the best practices in the firm and contribute to improving proficiency in these areas for WCBT, and the firm more generally.
Work with the Robotics and Analytics Swat Team during project intake and present new technologies that relate to solutions for high ROI applications of analytics.
Manage projects and mentor other Data Scientists.


MINIMUM QUALIFICATIONS:
MS and/or Ph.D. degree in related field preferred or substantial equivalent experience.
Management experience a plus
Typically requires a minimum of 7-10+ years as a practitioner of machine learning in Financial Markets.
#CB"
Sales Executive - Conversational AI – Artificial Intelligenc...,"New York, NY",Deloitte,None,"Are you an ambitious sales professional with an entrepreneurial spirit, relevant professional services experience, and demonstrated sales expertise and success? If so, Deloitte Services LLP is looking for a top-performing Sales Executive to focus on Artificial Intelligence enabled solutions across our commercial segments.
Experience selling professional services within the commercial marketplace, as well as experience at selling technology consulting services is ideal. However, alternative attributes to be considered for this role include, but are not limited to:

Understanding and domain expertise around AI enabled software including machine learning, speech/voice recognition, natural language processing, natural language generation, and sentiment detection
Experience working with the relevant technology ecosystem including but not limited to AWS, GCP, Azure, NICE, Twilio, kore.AI, IPsoft
Understanding of workflow and automation across IT, HR, FIN, CX and its value proposition to large or complex companies
Experience with cloud architecture and how companies use these technology platforms to achieve economic value
Experience with contact/call center process and technologies and how AI drives additional value (i.e. conversational AI for call center automation)
Experience with employee self-service and/or customer experience chatbot/virtual agent uses cases and value metrics
Understanding of key KPIs in user experience and customer engagement domains
Understanding of delivery methodology and the software development lifecycle (experience delivering services preferred)
Experience leading the pursuit process at large, complex, Fortune 500 companies (i.e. opportunity identification, value proposition and collateral creation, negotiation and contract execution)
Understanding of the services provider and technology provider alliance relationship (what motivates both sides and what a win/win looks like)
Understanding of the consulting business model – how selling at a large professional services firm is different from selling software and/or consulting at a software company

The Team

Deloitte’s Artificial Intelligence Insights & Engagement (AI I&E) practice is expanding exponentially with the growth of AI solutions and large-scale data ecosystems. The Sales Center of Excellence (COE) supports Deloitte’s businesses in uncovering, nurturing, and closing sales opportunities. Working hand-in-hand with Partners, Principals and Managing Directors, our Sales Executives focus their highly skilled efforts in securing relationships with qualified targets and decision makers to uncover opportunities, develop effective sales strategies, manage the pursuit process and act as a key advisor to the pursuit team throughout the sales process.

The Sales team supports Deloitte’s businesses with sales expertise and leadership in discovering, developing, shaping and closing sales opportunities. Working hand-in-hand with Partners, Principals, Managing Directors and Senior Managers, these sales executives focus their highly skilled efforts in securing relationships with qualified targets and decision makers to uncover opportunities, develop effective sales strategies, manage the pursuit process and act as a key advisor to the pursuit team throughout the sales process.

Work you’ll do:
The AI I&E Sales Executive is responsible for selling AI-based Deloitte solutions and consulting services to new and existing clients. As a Sales Executive you will:
o Lead business development efforts outside of core accounts for the AI I&E offering
o Work with AI I&E market offering and industry / sector leadership to identify potential clients for targeting
o Develop understanding of Deloitte Consulting’s portfolios and offerings, as well as cross-firm integrated offerings, to be conversant in our capabilities
o Understand market segmentation of target clients and potential fit with relevant business processes, technology platforms, market offerings and ecosystems
o Develop understanding of target client’s buying patterns based on industry knowledge, relationships, prior experience, etc.
o Identify target contacts and relationships within potential clients and conduct initial conversation(s) to explore opportunities
o Qualify opportunities and engage appropriate PPDs/SMs for follow up conversations as needed
Sales Support
o Run a disciplined sales pipeline including lead management, qualification, bringing established sales methods to the sales process
o Develop organized and differentiated go to market activities
o Develop overview materials to support initial meetings/conversations
o Lead preparations for formal sales meetings and orals for qualified opportunities
o Provide support to core accounts without CREs as needed for critical AI I&E opportunities
o Identify opportunities (sole source/up for bid) and bring it to the business (functional) partners, evaluate opportunity alignment with client strategy
o Identify and align appropriate firm resources to pursue, win, and manage opportunities
o Lead pursuit process, RFP responses, etc.
o Develop proposals, SOW, etc.
o Contribute to pursuit processes by leveraging relationships for insights and influence, including determining “win” themes, aligning messaging with client needs, supporting proposal/orals materials preparation, and participating in the orals session as appropriate
o Support pre-sales efforts leveraging depth of product knowledge / product demonstrations tailored to client environment
Industry Expansion and Relationship Building
o Collaborate AI I&E Alliance, Marketing and practice leads on messaging, events and eminence - both internal and external
o Identify ways the AI I&E practice can expand/enhance visibility at key events and in the market
o Participate in key industry events to build relationships and develop business opportunities
o Identify key relationships across the industry which would benefit the AI I&E practice and develop plans to cultivate those relationships
o Utilize Deloitte eminence - including thoughtware, events, trainings, conferences, and memberships – to build and enhance relationships
o Utilize available offerings to develop and participate in activities and events focused on shared values and mission, e.g., Deloitte Greenhouse events, Client Experience labs etc.
Market offering Support
o Support AI I&E market offering leadership in developing account and practice plans during the annual planning process
o Participate in AI I&E market offering leadership calls and in person meetings, and assist with planning and preparation as needed


Required Qualifications:

10+ years’ experience managing complex clients characterized by long sales cycles and significant dollar transactions
Strong sales management knowledge and/or experience
Travel up to 80% (While 80% of travel is a requirement of the role, due to COVID-19, non-essential travel has been suspended until further notice.)
Proven consistent track record of delivering multimillion dollar revenue per annum
Knowledge and understanding of large scale implementations, especially cloud apps
Ability to develop and secure relationships with buyers, decision makers, influencers and other referral sources across a variety of industries
Experience in relationship building that increases account penetration and leads to increased revenue opportunities with existing clients
Ability to develop and utilize pre-existing network of clients or contacts in the marketplace
Lead or support practice sales management activities
Experience managing internal sales activities to ensure consistent approach to marketplace across geographies and industry groups
Experienced with a complex pursuit process, proposal development and oral presentations that win new business
Ability to work in a multi-layered matrix organization serving many leaders
Understands complexity of natural language and conversational experiences
Must be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the future
Undergraduate degree
Preferred:
Expertise in 2+ domain preferred (e.g., Customer & Marketing, Finance, M&A, Operations, Pricing, Risk, Supply Chain, Workforce, etc.)
Basic understanding of SDLC (software development lifecycle) and agile delivery methodologies
Experience in Technology, Media, Telecommunications, Consumer (especially transportation) and Financial Services & Insurance a plus
Advanced degree(s) preferred
Success in working closely with service line leaders, partners, practitioners and other SEs to develop strategies and tactics that drive targeting programs and win business
How you’ll grow

At Deloitte, our professional development plan focuses on helping people at every level of their career to identify and use their strengths to do their best work every day. From entry-level employees to senior leaders, we believe there’s always room to learn. We offer opportunities to help sharpen skills in addition to hands-on experience in the global, fast-changing business world. From on-the-job learning experiences to formal development programs, our professionals have a variety of opportunities to continue to grow throughout their career.

Benefits

At Deloitte, we know that great people make a great organization. We value our people and offer employees a broad range of benefits. Learn more about what working at Deloitte can mean for you.
Deloitte’s culture

Our positive and supportive culture encourages our people to do their best work every day. We celebrate individuals by recognizing their uniqueness and offering them the flexibility to make daily choices that can help them to be healthy, centered, confident, and aware. We offer well-being programs and are continuously looking for new ways to maintain a culture where our people excel and lead healthy, happy lives. Learn more about Life at Deloitte.

Corporate citizenship

Deloitte is led by a purpose: to make an impact that matters. This purpose defines who we are and extends to relationships with our clients, our people and our communities. We believe that business has the power to inspire and transform. We focus on education, giving, skill-based volunteerism, and leadership to help drive positive social impact in our communities. Learn more about Deloitte’s impact on the world.

Recruiter tips

We want job seekers exploring opportunities at Deloitte to feel prepared and confident. To help you with your interview, we suggest that you do your research: know some background about the organization and the business area you’re applying to. Check out recruiting tips from Deloitte professionals."
"Senior Software Engineer, Data","New York, NY",CB Insights,None,"Develop a state-of-the-art product. Make sense of the future. Use data to grow your business.
If you are a coding fanatic and passionate about programming, we want you to help us make a huge impact. Our clients love our product and are thirsty for more!
At CB Insights we build products that help clients make sense of the future and drive their businesses forward using data. Our system retrieves large amounts of structured and unstructured data and uses scientific methods to extract knowledge and insights from that data. We present those analytics through a sophisticated, dynamic user interface which enables our clients to find answers to their most important questions.
Your main tasks:
Senior Data Engineer will be the main engineering resource within our data science team. Reporting to the R&D Team Lead, you will work alongside data scientists on cutting-edge problems. The goal is to build efficient and reusable data and machine learning pipelines to enable rapid R&D work, make it easy to productionize the research, quickly adopt new data sources, and maintain the best software engineering practices. The data engineer will collaborate with software engineers from other teams and influence the company's engineering strategy.

You will join a small and very motivated team doing interesting and unique work in NLP and knowledge discovery. You'll get access to rich and interesting data and a chance to build cutting-edge data processing pipelines. Here is your chance to be all you can be. This position is critical to scaling the data science team. You'll be responsible for enabling data science in a truly data-centric company.

What you bring to the table:
BS in Computer Science or similar; advanced degrees also acceptable
4+ years professional experience in Python. Familiarity with Go is a plus
Relational database proficiency (e.g. Redshift, MySQL, Aurora)
Experience using Spark, Sqoop, AWS services (Spectrum, Glue) and other related tools in the big data ecosystem
Knowledgeable of data modeling, data storage techniques, data warehousing and general data architecture
Experience with engineering data pipelines to capture, store and process unstructured data
Proficiency developing in a Mac/Linux environment

The Perks:
Amazing culture: Happy, Helpful, Humble, Hungry. Learn more here
A newsletter that 600k people follow: Sign up here.
Be Healthy: Health with HSA and FSA options, dental, and vision insurance along with unlimited/take what you need sick day policy
Plan for the future: 401k with up to 4% match
Continued Learning: $1,000 yearly continuing education stipend
Rest and Relax: Competitive vacation and holiday plans
Refuel: Daily lunch stipend, unlimited snacks/coffee
We are dedicated to adding new perspectives to the team and encourage everyone to apply if your experience is close to what we are looking for.
Equal Opportunity Employer: CB Insights is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status.
If you know someone who'd be perfect for the role,
submit here and you'll be eligible for $5,000!

#LI-FR1"
"Senior Data Scientist, Data, Models & Decisions","New York, NY",LivePerson,None,"LivePerson is a transformational force in how Brands and Consumers communicate. With over 18,000 customers including Citi, HSBC, Disney, Verizon, and Home Depot, we are on a mission to make life easier for people and brands everywhere through trusted conversational AI. We believe in a future where conversations are the norm for getting your intentions fulfilled - whatever they are.
We are an innovative, intent-driven company that believes in building the future and we are looking for growth minded, unconventional thinkers to join the team.
You will thrive here if:
You can operate in a fast paced, dynamic environment
You nerd out about AI, how it can be applied, or how you can learn more about it (don't worry we'll help)
You believe data-led decision making is the norm
You see feedback or failure as motivation to learn and to grow
You relate to our core principles and want to work with experts in their respective fields
Reporting to the Director of Data, Models, and Decisions (DMD), the successful candidate has an opportunity to join an innovative data science and engineering team that's operationalizing data across the organization. We see model-driven processes and workflows as a means to reduce uncertainty, reveal opportunity, and generate operational leverage that collectively create a new dimension of competitive advantage and lay the foundation for new revenue streams.
In this role you will:
Apply cutting-edge machine learning methods to derive value from data across the company, including one of the world's largest goal-oriented conversational data sets
Solve challenging unsupervised and supervised learning problems that help redefine the Company's strategy and execution
Propose and execute research efforts integrated with production systems
Design and build a modern, flexible predictive analytics platform
Develop measurement strategy, control methodology, and experimental design
Simplify stakeholder access to novel insights and key performance indicators through conversational AI
Your qualifications are:
5+ years of experience deploying machine learning models in a production environment
Masters or PhD in Computational Linguistics, Computer Science, Statistics, Physics, Mathematics, or another quantitative field
Ability to write Python code that is efficient and clean
Experience with distributed computing frameworks such as Spark and Hadoop
Experience with scripting languages working in a Linux environment
Ability to work closely with teammates in a highly collaborative environment and simultaneously be a self-starter with strong individual contributions
Experience with Python packages for data science and machine learning, including pandas and scikit-learn
Experience modeling to production and monitoring performance pre- and post-launch
Ability to collaborate with stakeholders and quantify ROI to help ensure model adoption
Why you'll love working here:
LivePerson was named to FastCompany's World's most innovative companies of 2020 list for the Artificial Intelligence category. We offer amazing colleagues along with opportunities to push your own limits to grow. We embrace invention and experimentation. You'll have great benefits plus flexible time off and free lunch on Fridays. Most importantly, you'll have an ability to make an impact at work and at brands across the globe as we build the future with trusted Conversational AI together.
At LivePerson, people from diverse backgrounds come together to do their best work and be their authentic selves. We are proud to be an equal opportunity employer.
All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements."
AI Research Scientist,"New York, NY",Bloomberg,None,"News and social media move financial markets. Bloomberg is one of the largest producers of news in the world and we ingest millions of news stories every day from over 70,000 external news feeds and social media such as Twitter. This data keeps our clients informed, and our team's insights help make sense of it for our customers.

Who are we? Bloomberg's Artificial Intelligence (AI) group: researchers and engineers who have a passion for solving complex problems. Our charter: to extract and identify relevant, meaningful, tradable, and actionable information (such as pricings, earnings, recommendations and major events) from data (including news, web, social media, and structured data) in real-time. Since our customers rely on this information to make swift financial decisions, we guarantee precision, accuracy, and latency numbers beyond most academic and industry standards.

We aren't just building customer-facing products, as the infrastructure and algorithms we develop are themselves used across the company. We also publish papers, attend conferences, organize workshops, and contribute back to the larger data science community whenever we can (see https://www.techatbloomberg.com/nlp/ and https://bloomberg.com/company/d4gx/).

Who are you? A research scientist and engineer who wants to work in the areas of machine learning, natural language processing, information extraction, reinforcement learning, graphical models, recommender systems, and/or knowledge graphs. You want to join a close-knit group and make a big impact.

We'll trust you to:
Work with others in the AI group and the company on production systems and applications

Publish research findings in leading academic venues and represent Bloomberg at industry conferences
Write, test and maintain production-quality code
Design, experiment, and evaluate algorithms, and models

You'll need to have:
5+ years of experience in AI, NLP, ML, Optimization, or related fields

5+ years of experience programming in C++, Python or Java
A master’s degree (PhD preferred) with industrial experience

We'd love to see:
A quantitative background (Probability, Statistics, Linear Algebra, etc.)

Experience with distributed computational frameworks (YARN, Spark, Hadoop, Kubernetes, Docker)
3+ publications in top-tier conferences or journals (such as ACL, AAAI, SIGIR, KDD, EMNLP, ICML, NeurIPS or equivalent)

If this sounds like you, apply!
In addition, do check out our blog, TechAtBloomberg.com/NLP, to learn more about our publications and projects in data science.
Bloomberg is an equal opportunities employer, and we value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status."
Senior Developer,"New York, NY",Sensentia,None,"Location:

Remote with ability to work in US time zones – excellent Latin American and Canadian candidates are encouraged to apply; OR

New York City.

Who we are

Sensentia is an innovative technology company that uses artificial intelligence to simplify access to health insurance information, allowing anyone to make better and more appropriate decisions about their healthcare. Through a new genre of natural-language self-service tools, patients, care providers and payers can have their health care insurance questions answered and receive guidance immediately, anywhere, anytime and on any device. Sensentia’s mission is to empower people to make better health decisions and drive down the cost of healthcare. The company is headquartered in San Francisco, and has offices in New York and Denver.

We are currently working with Fortune 100 and 500 health insurance companies and expanding our technical, linguistic, and operations teams. For more information, visit www.sensentia.com.

Job description

You will take a lead in developing the company’s software and systems, ensuring that our products meet design requirements, and deliver a consistent positive experience for users. You will be part of a team of world-class engineers and developers, collaborating with the product managers, as well as applying the company’s product vision and maintaining compliance with quality standards. You should excel in working with large-scale applications and frameworks and have outstanding communication and leadership skills. The ideal candidate is a self-motivated multi-tasker and demonstrated team-player.

Key Responsibilities

Reporting to the VP of Architecture & Engineering, key deliverables will include:

1. Creating high-performance APIs using AWS serverless model (C#).

2. Creating scalable and customizable pipelines to extract, transform, and understand (NLU) client data (C#, Python, SQL).

3. Using cloud technology to achieve the best possible solutions for our clients.

4. Creating tools for the Knowledge Modeling group (C#, SQL).

5. Embodying the company’s culture and core values:

Embrace the company culture by adopting a metrics-driven but collaborative approach that prioritizes meeting the strategic goals of the company.
Champion a company-wide culture of superior software development, aligning with the overall strategy of Sensentia.
Demonstrate professionalism as well as a collaborative working style that maintains a culture of ownership, accountability, and teamwork. Take proactive steps to optimize team communication, collaboration, and chemistry.
Bring a mindset of personal/professional development, continuous learning, and excellence to the virtual working environment each day.
Be an active thought partner to the CEO and senior leadership team.
Be a self-starter and embody initiative, respect for colleagues, resilience, and flexibility ongoingly.

Minimum requirements

1. A Bachelor’s degree in Computer Science, Software Engineering or similar.

2. A minimum of 5 years’ software development experience.

3. Expert proficiency in C#, SQL and Python (ability to write scripts in Python).

4. Strong proficiency in MS Office interoperation (including reading and writing MS Officer files such as Excel files).

5. Strong proficiency with file formats, such a json, xml, tsv, csv, pdf.

6. Demonstrable ability to create algorithms that turn unstructured data into structured data.

7. Understanding of Natural Language Processing toolkits.

8. Self-motivated self-starter with a performance orientation and commitment to delivering results.

9. Willingness to think out of the box, innovate, and work with new and different artificial intelligence paradigms. Forward thinking and passionate about developing highly innovative breakthrough technologies, and the endurance and resilience to make innovation happen.

10. A desire to improve the healthcare system.

11. Ability to work in highly diverse teams, but also an ability to work independently when required.

12. Excellent verbal and written communication skills. Fluent written and spoken English.

Nice to haves

1. Experience providing IT support for cloud based systems.

2. Passion for start-ups.

What we offer:

1. Competitive base salary.

2. Benefits:

Medical (80% of premium covered by Sensentia, including family);
Dental/vision (80% of premium covered by Sensentia);
401k with up to 4% company contribution;
Discretionary vacation policy;
Worker's comp."
Senior Researcher,"New York, NY",Microsoft,None,"Call for Researchers in Reinforcement Learning or Related Areas

Locations open for consideration: New York, Redmond, Montreal, Boston, Cambridge UK

We want to enable the next generation of machine learning using interactive reinforcement-based approaches to solve real-world problems.

We seek outstanding applicants in many locations for full-time positions in reinforcement learning and related areas such as natural language processing, computer vision, and dialog systems among others. We particularly seek applicants with expertise that is complementary to the rest of our team and expands the scope and effectiveness of reinforcement learning approaches to both new and existing domains. We encourage candidates with both theoretical and applied interests to apply.

Microsoft Research offers an exhilarating and supportive environment for cutting-edge, multidisciplinary research, both theoretical and applied, with access to an extraordinary diversity of big and small data sources, an open publications policy, and close links to top academic institutions around the world. We seek applicants with the passion and ability to craft and pursue an independent research program, including a strong publication record at top research venues.

The Microsoft Research reinforcement learning group includes Alekh Agarwal, Kamil Ciosek, Hal Daumé III, Sam Devlin, Debadeepta Dey, Miroslav Dudík, Matthew Hausknecht, Katja Hofmann, Akshay Krishnamurthy, John Langford, Dipendra Misra, Robert Schapire, Harm van Seijen, Adith Swaminathan and Sham Kakade.

In your application, please provide:
A CV which lists all peer-reviewed publications and major projects.
At least 3 reference letters
A Research statement that outlines your research achievements and agenda

As a team, we are committed to building an inclusive, diverse and pluralistic research environment. In keeping with this, Microsoft Research is a place where ALL (women, minorities, individuals with disabilities and veterans, and those with non-traditional backgrounds) are able to do their very best work.
Responsibilities
As a researcher, you can define your own research agenda, driving forward an effective program of basic, fundamental, and applied research. In addition to driving your own research agenda, we highly value collaboration and building new ideas with members of the group and others. You have the direct opportunity to realize your ideas in products and services used worldwide.
Qualifications
PhD in computer science, electrical engineering, statistics, mathematics, or a related field

A research program demonstrated by journal and conference publications

Significant participation and activity in the scientific community on program committees, editorial boards, inclusion events, etc.

Strong communication skills

The ability to work in a highly collaborative and interdisciplinary environment

Demonstrated leadership potential in research

Complementary expertise to the rest of the team

Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work."
"Research Scientist, NLP","New York, NY 10016 (Flatiron District area)",Dataminr,None,"-COVID-19 Hiring Update-
Dataminr is still actively hiring.
As the health and safety of our candidates and our employees come first,
we're excited to provide virtual experiences for interviews and new hire on-boarding.
This is an office-based role, but we will provide all the necessary support to work remotely until our offices reopen.

Who we are:
We are Dataminr. We are a mission-driven company committed to the power of AI, public data, and real-time information as a force for good in the world. Over the last decade, our team has established and refined the leading AI platform for real-time event and risk detection. We surface the earliest signals of unfolding events and emerging risks within an increasingly diverse and complex landscape of publicly available information, enabling more effective risk mitigation strategies, faster response, and better crisis management. Dataminr serves thousands of professionals in 70+ countries by delivering timely, relevant, and actionable alerts to public and private sector organizations around the world.
We've grown to over 500 talented employees across seven global offices and raised $392 million in funding in our most recent investment round. Our culture promotes cross-team interaction, work-life balance and the sharing of information and ideas because it enables us to do our best work together, make a meaningful contribution, and have fun. Join us and help the world manage risk in real time.
Who you are:

You're a research scientist who has published in top tier conferences and are passionate about having a positive impact on the world. You are enthusiastic about working on some of the most challenging problems in AI and directly contributing to products while advancing the state of the art. You are very creative, can work independently, and are an excellent collaborator and communicator.
Responsibilities
Perform research to advance the state of the art and solve specific problems at scale in one or more of the following areas: Natural Language Processing, Machine and Deep Learning.
Work closely with a diverse, interdisciplinary team to deliver value to customers (existing and new products).
Contribute to the research community via publications in top tier venues, participation in program committees, etc.
Excel in placing a human-centered focus on the work (context, end-user impact, etc), finding solutions that work in practice and have significant impact.
Productionize and ship research into Dataminr's products, and thus to its users worldwide.
Senior candidates are expected to lead technical areas and/or people.


Minimum qualifications
Ph.D. in Computer Science or related field
Experience in one or more of the following topics: generation, machine translation, summarization, topic detection & tracking, text classification, knowledge extraction/representation/management, trending topic detection, search, machine learning and deep learning, etc.
Outstanding publication record (ACL, TACL, EMNLP, AAAI, NeurIPS, WWW, etc.).
Demonstrated ability to work independently, set up experiments and demonstrate progress through principled use of metrics.
Experience in Python, Java, Scala, Python, or similar languages.
Experience with machine learning and deep learning tools (TensorFlow, PyTorch, Scikit-learn, etc)
Professional experience in industry (requirement varies depending on level; recent graduates must have had relevant internships).
Note: For this role, only candidates with Ph.D.s in the areas above will be considered. If you do not meet that requirement please consider either the Data Scientist or other positions.

Dataminr is an equal opportunity and affirmative action employer. Individuals seeking employment at Dataminr are considered without regards to race, sex, color, creed, religion, national origin, age, disability, genetics, marital status, pregnancy, unemployment status, sexual orientation, citizenship status or veteran status.
#LI-BM"
Full Stack Engineer,"New York, NY",Empirasign,None,"(NY or London Based)
Skills/Qualities Required:
You must enjoy solving problems. Empirasign has succeeded because we have solved problems others have found too difficult or troublesome to tackle.
Demonstrated ability to deliver production-quality Python code
Strong algorithms, data structures and coding background
Disciplined approach to testing and quality assurance
B.S. or higher in Computer Science or Engineering (or equivalent work experience)
Skills Desired:
Data-informed product development experience, e.g., analytics, A/B testing
Experience with back-end tech: MySQL, SQLite, Django, Bootstrap, RESTful APIs
Experience with front-end tech: JavaScript, Vue.js, CSS, HTML
Microsoft Excel VBA
Basic financial knowledge: time value of money, bond math, equity vs debt financing, technical analysis, etc.
Why work at Empirasign:
Empirasign is a small and fast-growing organization. Our revenues are growing geometrically and our headcount is growing arithmetically. That combination makes Empirasign an especially rewarding place to work. Our engineers have a real impact on the way people think about and use market data that arrives in unstructured form. If you think computers can extend, but not replace human cognition then this is the place for you. We are in the midst of building and monetizing the greatest repository of market data for Mortgage Bonds the world has ever known. Do you want to extend your coding background to Machine Learning, Pattern Recognition and NLP? We are small enough so that your skills can grow with our needs.
Competitive Salary and Benefits
To apply for any of the above jobs, send resume and cover letter to: recruiting@empirasign.com"
"Senior Applied Scientist , Deep Learning/NLU","New York, NY",Amazon.com Services LLC,None,"PhD degree with 4 years of applied research experience or a Masters degree and 6+ years of experience of applied research experience
3+ years of experience of building machine learning models for business application
Experience programming in Java, C++, Python or related language
Graduate degree (MS or PhD) in Electrical Engineering, Computer Sciences, or Mathematics with specialization in speech recognition, natural language processing, or machine learning.
Familiarity with programming languages such as C/C++, Python, Java or Perl.

The Alexa Science and Machine Learning team’s goal is to make voice interfaces ubiquitous and as natural as speaking to a human. Deep learning at this massive scale requires new research and development. The team is responsible for cutting-edge research and development in virtually all fields of Human Language Technology: Automatic Speech Recognition (ASR), Artificial Intelligence (AI), Natural Language Understanding (NLU), Question Answering, Dialog Management, and Text-to-Speech (TTS).

As part of our speech and language team, you will work alongside internationally recognized experts to develop novel algorithms and modeling techniques to advance the state-of-the-art in spoken language understanding. Your work will directly impact millions of our customers in the form of products and services that make use of speech and language technology. You will gain hands on experience with Amazon’s heterogeneous speech, text, and structured data sources, and large-scale computing resources to accelerate advances in spoken language understanding. It is not imperative to have experience in ASR. We have scientists building production models released to Echo customers, who had no prior speech experience, but very strong in ML, statistics, coding (and “can do” spirit!).

We are hiring in all areas of spoken language understanding: ASR, NLU, text-to-speech (TTS), and Dialog Management.

Experience in building speech recognition and natural language processing systems (e.g. commercial speech products or government speech projects)
Solid Machine Learning background and familiar with standard speech and machine learning techniques.
Scientific thinking and the ability to invent, a track record of thought leadership and contributions that have advanced the field
Solid software development experience
Good written and spoken communication skills.

Amazon is an Equal Opportunity-Affirmative Action Employer - Female/Minority/Disability/Veteran/Gender Identity/Sexual Orientation"
