Title,Location,Company,Salary,Description
Media Science Big Data Analyst,"New York, NY 10022 (Turtle Bay area)",Discovery Communications,None,"Position Summary:

Our Team: Media Strategy and Analytics
The Media Strategy & Analytics team (MSA) acts as an internal media team that handles the strategy, execution, and reporting of all paid & owned media vehicles with the goal of driving viewership across TV, digital and direct-to-consumer (DTC) products for all of Discovery, Inc’s 16+ networks (Discovery, HGTV, Food Network, TLC, etc.) and direct-to-consumer products (MotorTrend, GOLFTV, Dplay, etc.).

Media Science is a growing discipline in the media team. The business encompasses both paid media for TV and direct-to-consumer business and owned assets, which have seen exponential growth in data collection and management. Join a data-driven team that is building out a Media Science discipline incorporating big data sets, automation and visualizations to drive media efficiencies and effectiveness.

The Opportunity
As TV steers into the world of DTC and streaming, the Media Science Big Data Analyst will drill into the cross-platform evolution of the business. Sitting at the intersection of media and big data, the role will query/mine data across traditional linear, TVE and DTC viewing behaviors and conversions to improve media efficacy and drive revenue generating outcomes.

The role will help buildout the internal reporting infrastructure for viewership data and support advanced business initiatives including real-time optimization, media mix modeling and multi-touch methodologies. Join a media team that is building out smart tv advanced analytics in-house. If you possess a combination of both data engineering and research/analytical skills to tackle big data, love TV and thrive on asking ""what if ?"", come join us.
Responsibilities:
1. Query and analyze raw data including smart tv data, campaign exposure data and other datasets (e.g. digital and app measurement partners) to drive media business requirements and outcomes
2. Analyze ecosystem metrics across linear, TVE and DTC, producing automated dashboards for media partners while identifying larger consumer shifts and business opportunities
3. Interpret paid and owned media performance across platforms and channels to define audience opportunities, media mix model strategies and multi-touch methodologies
4. Utilize big datasets to analyze and extract deep learnings to guide media strategy and optimization
5. Develop automated data visualizations (e.g. Tableau, Gsheet) to explain/display complex datasets empowering business stakeholders with context
6. Collaborate with other analysts to build out and maintain dashboards
7. Work with data science to test supervised and unsupervised learning models and build algorithmic solutions
8. Work with data engineering to consolidate and analyze structured and unstructured, diverse “big data” sources
9. Write queries and code to extract relevant data from various platforms
10. Help ensure that data is accurate and consistent throughout the organization
11. Scope and manage ad-hoc analytics projects driven by the needs of the company
Requirements:
Bachelor’s degree in a subject such as Applied Mathematics, Statistics, Engineering, Computer Science, etc. Master’s Degree preferred
2+ years of relevant work-related experience working with large datasets
Experience with TV viewing data. Media Industry experience and/or ad tech would be a plus
Strong SQL experience, ability to perform effective querying and analysis of data from multiple sources
Working knowledge of AWS Big Data Tools: S3, Red Shift, Athena
Working knowledge of Python, R, SQL
Experience doing data extraction, transformation, and reporting
Experience with source control system, ideally Github
Understanding of Predictive Analytics
Machine learning experience is a nice to have
Highly proficient mathematics, including probability
Visualization experience (Tableau or other tools)
Ability to prioritize tasks and resolve problems in a timely manner
Ability to work autonomously, multi-task and work in a fast-paced environment
Ability to work in agile environments
Ability to understand business problems, draw conclusions from data and offer solutions
Professional/polished communicator
Team player
Extremely detail oriented and organized
Self-starter, willing to get hands dirty and “make it happen.”
Must have the legal right to work in the United States
New York City, New York, NYC, NY"
"Engineer, Data","New York, NY",SiriusXM,None,"SiriusXM and Pandora have joined together to create the leading audio entertainment company in the U.S. Together, we are uniquely positioned to lead a new era of audio entertainment by delivering the most compelling subscription and ad-supported audio experiences to millions of listeners - in the car, at home and on the go. Our talent, content, technology and innovation continue to be at the forefront, and we want you to be a part of it! Check out our current openings below and at www.siriusxm.com/careers.
Position Summary:
The Data Engineer is responsible for building and deploying streaming and batch data pipelines capable of processing and storing petabytes of data quickly and reliably. You will be responsible for ingesting and integrating large volumes of disparate data from a variety of sources, including but not limited to subscriber & listener data, customer journey data, vehicle data, video and 2nd/3rd party data. This will involve rapid innovation in large scale data pipeline design and development to ensure critical data sets are made available to our users and predictive models in a timely manner. We are looking for someone with hands on experience in all layers of the full stack involving data. The Data Engineer plays a significant role as both an enabler and practitioner of the data and analytics driven culture at SiriusXM.
Duties and Responsibilities:
Build and deploy streaming and batch data pipelines capable of processing and storing petabytes of data quickly and reliably.
Collaborate with product teams, data analysts and data scientists to design and build data-forward solutions.
Gather and process all types of data including raw, structured, semi-structured, and unstructured data.
Integrate with a variety of data providers ranging from marketing, web analytics, and consumer devices including IoT and Telematics.
Build and maintain dimensional data warehouses in support of business intelligence tools.
Develop data catalogs and data validations to ensure clarity and correctness of key business metrics.
Design, code, test, correct and document programs and scripts using agreed standards and tools to achieve a well-engineered result.
Derive an overall strategy of data management, within an established information architecture (including both structured and unstructured data), that supports the development and secure operation of existing and new information and digital services.
Plan effective data storage, security, sharing and publishing within the organization.
Ensure data quality and implement tools and frameworks for automating the identification of data quality issues.
Collaborate with internal and external data providers on data validation providing feedback and making customized changes to data feeds and data mappings.
Provide ongoing support, monitoring, and maintenance of deployed products.
Drive and maintain a culture of quality, innovation and experimentation.
Supervisory Responsibilities:
None
Minimum Qualifications:
Advanced degree in relevant field of study strongly desirable, particularly in computer science or engineering level programs.
Minimum 2 years professional experience working with data extract/manipulation logic.
Minimum 2 years professional experience with object-oriented programming, functional programming, and data design.
1-3 years working with a public cloud big data ecosystem (certification in AWS a plus).
1-3 years working with MPP databases, distributed databases, and/or Hadoop.
Requirements and General Skills:
Passion for data engineering, able to excite and lead by example.
Hungry and eager to learn new systems and technologies.
Self-directed and enjoys the challenge and freedom of deciding what is the most impactful thing to work on next.
Ability to deliver exceptional results through iterative improvement rather than initial perfection.
Excellent communication and presentation skills and ability to interact appropriately with all levels of the organization, including: business users, technical staff, senior level colleagues, vendors, and partners.
An extensive track record that demonstrates effectiveness in driving business results through data and analytics.
The ability to develop and articulate a compelling vision and generate necessary consensus.
A successful history of translating business objectives and problems into analytic problems, and analytic solutions into actionable business solutions.
A proven ability to influence decision making across large organizations.
A proven ability to hire, develop, and effectively lead deeply technical resources.
Demonstrate and foster a sense of urgency, strong commitment, and accountability while making sound decisions and achieving goals.
Articulate, inspire, and engage commitment to a plan of action aligned with organizational mission and goals.
Create an environment where people from diverse cultures and backgrounds work together effectively.
Technical Skills:
Experience deploying and running AWS-based data solutions and familiar with tools such as Cloud Formation, IAM, Athena, and Kinesis.
Experience engineering big-data solutions using technologies like EMR, S3, Spark and an in-depth understanding of data partitioning and sharding techniques.
Experience loading and querying both on premise and cloud-hosted databases such as Teradata and Redshift.
Building streaming data pipelines using Kafka, Spark, or Flink.
Familiarity with binary data serialization formats such as Parquet, Avro, and Thrift.
Experience deploying data notebook and analytic environments such as Jupyter and Databricks.
Knowledge of the Python data ecosystem using pandas and numpy.
Experience building and deploying ML pipelines: training models, feature development, regression testing.
Experience with graph-based data workflows using Apache Airflow a plus.
Knowledge of data profiling, data modeling, and data pipeline development.
Strong knowledge with high volume heterogeneous data, preferably with distributed systems.
Strong knowledge writing distributed, high-volume services in Python, Java or Scala.
Familiar with metadata management, data lineage, and principles of data governance.
Knowledge of data modeling, data access, and data storage techniques.
Appreciation of agile software processes, data-driven development, reliability, and responsible experimentation.
Minimum 2 years' experience with the following:
professional role in one or more of the following: Development, Engineering, R&D or Information Technology
Strong and thorough knowledge of the following:
ETL/ELT Tools
BI tools
MDM / Reference Data
RDBMS, NoSQL and NewSQL
MS Office Suite
SiriusXM is an equal opportunity employer that does not discriminate on the basis of sex, race, color, age, national origin, religion, creed, physical or mental disability, medical condition, marital status, sexual orientation, gender identity or expression, citizenship, pregnancy, military or veteran status or any other status protected by applicable law.
The requirements and duties described above may be modified or waived by the Company in its sole discretion without notice."
Senior Associate,"New York, NY 10017 (Turtle Bay area)",Ankura,None,"Ankura is a team of excellence founded on innovation and growth.
Responsibilities:
Initiate and develop relationships with working level of client team
Work with clients, fraud examiners, internal and external auditors, lawyers and regulatory authorities in sometimes sensitive and adversarial situations
Review and analyze accounting records, financial, operational information and communications to identify items relevant to investigation (eg. document a sequence of events, describe operations of a business unit, trace approval of a transaction)
Review and summarize legal documents and client specific information
Assist in carrying out subject interviews in an investigation context, take simultaneous notes, prepare verbatim or summary notes of an interview
Research subject, company or industry using online tools and publicly available information
Assist in preparing working papers, schedules, summaries of findings and reports that will be delivered to our clients and other parties
Communicate preliminary findings to engagement stakeholders
Assist in designing the scope of work for various investigative engagements
Draft assignment proposal documentation
Understand, identify and communicate the risks associated with various engagements
Qualifications:
Bachelors degree in Accounting, Finance or Economics
Work experience in audit gained in the Big4 and/or forensic services specialized firms
Ability to research, retrieve, prepare and analyze structured and unstructured information
Ability to write well-structured report on investigation findings
Computer, data and/or communication systems proficiency
Ability to perform efficiently in a cross-border team of diverse experts
Open, inquisitive and critical mind
Ability to apply intelligence, knowledge, learning and analysis to real life issues
Strive for constant learning and development
Wide spectrum of professional interests
Balanced IQ and EQ
Professional certification is a plus
Ankura is proud to be an equal opportunity employer committed to fostering a diverse and inclusive environment where mutual respect and collaboration is paramount. All qualified applicants will receive consideration for employment without regard to age, race, color, religion, sex, sexual orientation, gender identity and expression, disability, protected veteran status, national origin, or any other legally protected status."
"Principal Software Engineer, Back End","New York, NY 10016 (Flatiron District area)",Dataminr,None,"-COVID-19 Hiring Update-
Dataminr is still actively hiring.
As the health and safety of our candidates and our employees come first,
we're excited to provide virtual experiences for interviews and new hire on-boarding.
This is an office-based role, but we will provide all the necessary support to work remotely until our offices reopen.
Minimum Experience: 8+ years
Job Type: Full Time
Who we are:
We are Dataminr. We are a mission-driven company committed to the power of AI, public data, and real-time information as a force for good in the world. Over the last decade, our team has established and refined the leading AI platform for real-time event and risk detection. We surface the earliest signals of unfolding events and emerging risks within an increasingly diverse and complex landscape of publicly available information, enabling more effective risk mitigation strategies, faster response, and better crisis management. Dataminr serves thousands of professionals in 70+ countries by delivering timely, relevant, and actionable alerts to public and private sector organizations around the world.
We've grown to over 500 talented employees across seven global offices and raised $392 million in funding in our most recent investment round. Our culture promotes cross-team interaction, work-life balance and the sharing of information and ideas because it enables us to do our best work together, make a meaningful contribution, and have fun. Join us and help the world manage risk in real time.
Who you are:
You're an experienced software engineer with superb software development skills interested in helping us sort, analyze and deliver relevant information from terabytes of unstructured social media data. As well as setting technical direction for significant parts of our microservices based architecture, you'll mentor and train other engineers and be thinking about how to make the team more effective every day.
What you've done before:
Built back end systems to analyze massive amounts of data.
Demonstrated excellent problem solving skills and solid understanding of computer science fundamentals, including commonly used algorithms and data structures.
Worked with distributed systems using microservices architecture.
Built applications with OO languages (preferably in Java or Scala), using SQL and NoSQL data stores, and run them in containers in a cloud environment.
Led important initiatives and mentored junior engineers.
What success looks like in your first 6 months:
In this role, you will build the services and underlying infrastructure that allows us to deal with terabytes of unstructured data and:
contribute code to production systems from the get-go.
spend time with different parts of the company to understand how Dataminr works.
get up to speed on our tech stack and infrastructure with overview sessions and deep dives with your team.
mentor more junior members of our growing team.
design significant features that impact multiple platforms and apps.
own portions of our product suite and be responsible for reliability and scalability.
bring new ideas to our engineering-wide processes to help us improve constantly.
be influential in planning the next iterations of our architecture as we strive to get more alerts to our clients faster and with near-perfect reliability.
Why you should work here:
We recognize and reward hard work with:
competitive compensation package including company equity.
paid benefits for employees and their dependents, including medical, dental, vision, disability and life insurance.
401(k) savings plan with company matching.
flexible spending account for out-of-pocket medical, transit, parking and dependent care expenses.
We want you to be your best, authentic self by supporting you with:
a diverse, driven, and passionate team of coworkers who want you to succeed.
opportunities to own and drive important critical projects.
individual Learning and Development fund and professional training.
generous leave and flexible hours.
daily catered lunch and a fully stocked kitchen.
And more!
Dataminr is an equal opportunity and affirmative action employer. Individuals seeking employment at Dataminr are considered without regards to race, sex, color, creed, religion, national origin, age, disability, genetics, marital status, pregnancy, unemployment status, sexual orientation, citizenship status or veteran status.
#LI-ID"
Mgr/Sr Mgr - Debit Pricing,"New York, NY",American Express,None,"Support research and analytics for Competitive Intelligence (CI) activity/strategic projects related to Debit. Develop and Maintain Competitive Debit Pricing Models. Stay abreast of Regulatory changes globally and assess implications together with industry dynamics through internal and external resources in compliance with company policies. Provide consultative support to different stakeholders on all CI requests.
Minimum Qualifications
2-3+ years’ experience in Debit Pricing / Management Consulting.
Experience in and/or significant exposure to the Debit payments industry with a solid understanding of business model drivers and debit pricing.
Strong aptitude for analytics; demonstrated ability to develop sophisticated financial models and draw value-added insights from large amounts of data.
Strategic thought partner with the ability to think through unstructured problems and execute on clear action plans.
Excellent communication skills – both written and oral - with experience leading discussions with Senior Leaders where decisions need to be made based on the facts presented.
Results driven with the ability to work under pressure, navigate through ambiguity, draw linkages and balance multiple priorities.
Bachelor’s degree from top tier institution.

Why American Express?

There’s a difference between having a job and making a difference.

American Express has been making a difference in people’s lives for over 160 years, backing them in moments big and small, granting access, tools, and resources to take on their biggest challenges and reap the greatest rewards.

We’ve also made a difference in the lives of our people, providing a culture of learning and collaboration, and helping them with what they need to succeed and thrive. We have their backs as they grow their skills, conquer new challenges, or even take time to spend with their family or community. And when they’re ready to take on a new career path, we’re right there with them, giving them the guidance and momentum into the best future they envision.

Because we believe that the best way to back our customers is to back our people.

The powerful backing of American Express.
Don’t make a difference without it.
Don’t live life without it.

Employment eligibility to work with American Express in the U.S. is required as the company will not pursue visa sponsorship for these positions.

ReqID: 20005267
Schedule (Full-Time/Part-Time): Full-time
Date Posted: May 12, 2020, 12:54:05 PM
EEO Statement
American Express is an equal opportunity employer and makes employment decisions without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, disability status, age, or any other status protected by law.American Express is an equal opportunity employer and makes employment decisions without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, disability status, age, or any other status protected by law."
Data Operations Engineer,"New York, NY 10013 (SoHo area)",Blue Apron,None,"THIS IS BLUE APRON
Chefs around the world wear blue aprons when learning to cook, and for us it has become a symbol of lifelong learning. Our highly motivated group of food enthusiasts are inspired to work on complex business problems with creativity and passion always looking to learn something new. We take preparation seriously, embrace a spirit of excellence, and put in the extra effort in everything we do. We are thrilled to be part of our customers' lives, cooking and creating experiences in their home kitchens.
WHO'S IN THE KITCHEN
Our Technology team is a collection of over 50 talented engineers, analysts, designers, and product managers who have built our web and e-commerce applications, our mobile (iOS and Android) apps, our proprietary Warehouse Management System, and our data platform (among many other things). Within Engineering, the Data team is responsible for our enterprise data warehouse, business intelligence platform, ETL processes, and data pipelines, as well as machine learning models and deployment infrastructure, including demand forecasting, personalization, and product recommendations.We at Blue Apron (BA) Data Engineering believe that companies gain deeper visibility across the entire data lifecycle with a Data Operations-centered culture and that this is a requirement for Blue Apron's competitive edge on the meal-kit market. In an era where data and metrics are a prerequisite for strategic and tactical decision-making, we are at the front lines.
WHAT'S ON THE MENU
Design and implement new data workflows, automation, tools, and API integrations with the goal of allowing business end users to make informed, data-backed business decisions under crucial time constraints
Collaborate with other engineers, third party vendors, and internal stakeholders to apply data solutions to the unique challenges of our business
Research, share, and recommend new technologies and trends
Our stack: Python, SQL, Airflow, Kafka, BigQuery, Spark, Apache Beam, Tensorflow
NECESSARY INGREDIENTS
2+ years experience in Data Engineering or similar roles working with backend systems and large, disparate, and complex datasets
Solid understanding of large-scale data warehousing, ETL best practices, RDBMS, event sourcing, batch and stream processing
Strong communication skills and experience working with technical and non-technical stakeholders to solve problems
Demonstrated record of handling ambiguity and tackling hurdles in a fast paced and dynamic environment
Detail oriented with the ability to enforce or evangelize consistency in documentation, naming conventions, and code reuse
Ability to assess the quality and value of a new data source, whether it is structured, unstructured, or somewhere in-between with the intention of allowing end-users to model information in a semantic manner
Ability to work independently with little supervision to deliver on-time, clean, and well-tested code on a regular basis
Expert Python skills, broad experience in writing, debugging and testing code
NICE TO HAVE
Experience with GCP or AWS
Experience with Airflow, Luigi or similar data orchestration platforms
Proficiency in SQL
Active member of the open source or local tech community
@BA DATA ENGINEERING, WE VALUE:
Eagerness to learn cross-functionally, not only within the Data Engineering domain but also within various business functions like Supply Chain, Accounting, Product Management, Marketing, Retail, Finance, and DevOps
An openness to both giving and receiving constructive feedback with the intention of bettering everyone involved
A thirst for learning and a passion for putting new technologies, processes and patterns into practice in a realistic manner
An ability to understand how the whole system fits together at both a high level as well as at a detailed level in the given area of responsibility and beyond
A tireless mentor and resource for the rest of the Data Engineering organization, committed to solving small hurdles without escalation, unblocking teammates work and shielding them from unnecessary distraction

Blue Apron provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, genetics, marital status or veteran status. In addition to federal law requirements, Blue Apron complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training."
Behavioral Data Intern - Ipsos Behavioral Data Group,"New York, NY",Ipsos North America,None,"At Ipsos, we make market research work. We know numbers. We understand people. And we succeed in delivering results. That’s why so many of the world’s leading brands and organizations look to us for their research needs.

Have you always been curious about what influences people and the decisions they make? Do you love a good mystery? Feel compelled to seek out the true meaning of things?

Would you like to work with a team of passionate problem-solvers dedicated to bringing research insights and compelling data to life?

If all this sounds good so far, you could be just the person we’re looking for.

About our team

We are the Ipsos Behavioral Data Group. We’re a small but diverse growing team of data nerds specialized in understanding the pairing of digital behaviors with consumer mindsets. Over the past two years we have evolved our vast collection of custom project work into a standardized suite of business solutions. For 2019 we continue to expand the list of clients and portfolio of capabilities. It’s an exciting time to join us. We have a voracious appetite for learning and a geeky sense of humor. This team doesn’t shy away from challenges and we excel at tackling some of the toughest problems in market research today.

We work with Fortune 500 partners across all industries worldwide to bring new data streams into our business, combining them with advanced analytical and modeling techniques to develop a richer understanding of our clients’ customers.

Behavioral Data Intern

Position Summary

We’re looking for a dedicated and motivated individual proficient in SQL and data analysis to work in an internship role for 10 to 12 weeks. Our projects center us at the intersection of survey responses and internet consumption. As a data analyst intern, you will help us evaluate new and existing data partnerships by exploring the quality and effectiveness of mobile and desktop data from a variety of sources. You will diagnose potential issues and conduct thorough documentation and audit checks. You will also play a hands-on role developing new business capabilities and efficiency improvements. Self-motivation and strong communication skills are both must haves.

Key Responsibilities

Primary task is to audit and evaluate multiple metered panel companies we partner with.
Live real-world testing of latest versions of the metered tracking software.
Diary management of actions taken. Importing and transforming digital data from the partner.
Analyzing data in SQL to check for completeness and quality.
Develop prototype reports and sample insights that come from new sources.

Secondary task is to audit and evaluate semantic classification technology form data vendors.
Clean,parse, and sample large volumes of digital text and URL data.
Analyze and evaluate success rate for each partner, compared to existing classification system.
Build an API infrastructure to retrieve data via automation.
Develop refined process of semantic classification of natural language or unstructured data.
Toward the later weeks of the internship, tasks will be extended to include client project work.
Compile and combine data from various sources into standardized outputs for analysis.
Design, format, and perform quality checks of data handoffs to internal teams.
Analyze results for key project learnings and present analysis to internal teams.

Must Have Qualifications

Candidate for bachelor’s degree in a quantitative subject. (Math, Stats, Computer Science, Economics, Engineering)
Ability to think creatively and solve complex problems.
Experience with using SQL, programming languages, or statistics for analytical techniques.
Good knowledge of foundational data warehousing concepts, best practices, and procedures.
Strong verbal and written communication skills.
Strong analytical and troubleshooting skills.
Strong initiative and dedicated work ethic.

Favorable Skills and Experience

Prior internship experience with market research studies or client work.
Experience with hands-on coding from scratch. (Python, Perl, C, Java, Julia, Scala)
Experience with predictive modeling and machine learning. (Neural Networks, Clustering, Segmentation, etc.)
Experience with statistical or scientific computational software like SPSS, SAS, R, or Matlab.
Experience working effectively with very large datasets.

Additional Information

Sound like the right place for you? Share our passion. Share our success. And join us in being an #IpsosGameChanger.

Please submit a detailed resume that demonstrates you have the experience and abilities we are seeking online by clicking the ""Apply"" button below. We thank all applicants; however only those short-listed for an interview will be contacted.

Required Skills

Required Experience"
Enterprise Account Executive - Data Analytics,"New York, NY",Stratifyd,None,"Enterprise Account Executive- Data Analytics
Do you want to join a fast-paced tech company?
Stratifyd, Inc. is a B2B tech company located in Charlotte, NC and is fundamentally changing the way brands analyze their data. Stratifyd delivers the most comprehensive, unbiased insights from structured and unstructured data in real time which enables our clients to make confident business decisions faster.
We are members of the Mastercard Start Path and the Microsoft ScaleUp programs, and we were named a Cool Vendor in Analytics by Gartner. Additionally we were recently awarded one of ""Charlotte's Best Places to Work"" as well as one of the fastest growing companies in Charlotte by the Charlotte Business Journal! With how quickly we're growing and developing cutting-edge technology, we need more talented individuals to join our team.
We are seeking a results-driven sales professional with a passion for establishing new customer relationships - a true ""Hunter"".
As an Enterprise Account Executive- Data Analytics with Stratifyd, Inc. you will be working collaboratively with our marketing, implementation, and customer success teams to create a seamless experience for our customers. In this role, you will develop and execute sales strategies to achieve growth objectives in the assigned territory.
Our ideal candidate is a master of acquiring net new business within the Fortune 1500 scope. This individual loves building relationships with key customers to retain and grow revenue. The Enterprise Account Executive- Data Analytics will have demonstrated experience in analyzing account profitability, selling using a consultative approach, and driving performance from their sales team.
Key Accountabilities & Responsibilities
Strategizes with Leadership to build account and territory plans
Forecasts monthly, quarterly, and annual sales goals
Develops and implements sales strategy to achieve growth objectives in assigned territory
Cultivate and maintain trusted partner relationships with key customers to retain and grow revenue
Mentor, coach and assist SDR team members with selling technique, presentation skills, and position them for growth
Fosters relationships with Customer Success, Engineering, Marketing and other internal employees
Stay abreast of market trends and gather competitive intelligence
Manage the opportunity pipeline for growth and success
Routinely analyze account profitability, marketing penetration, and identify areas of attention and growth
Serves as the customer liaison and project lead through implementation ensuring that customers' needs and expectations are met
Articulate competitive positioning and assist with marketing strategy
Required Skills & Experience
Bachelor's Degree in Business Administration or related field (relevant business sales experience may be substituted)
8+ years' Enterprise Software Sales experience – CX Analytics, VOC(Voice of the Customer) Analytics, AI, Big Data, BI, Data Science, Machine Learning, etc.
Familiar engaging with CxO's, LOB Executives, Data Analysts, Data Scientists/Engineers, and other Key Stakeholders
Demonstrated background of revenue growth- preferably within the Financial Services vertical
Manage and grow a pipeline of new and existing accounts
Execute on land and expand strategy for quick wins while cultivating complex 7-figure transactions
Must have exceptional communications skills (both verbal and written) and a strong drive to help customers with creative solutions
Proven success in the development and presentation of sales proposals, strategic services, solutions, and closing complex technical sales at the Enterprise level
Strong listening and analytical skills are required to determine customer needs and requests
Strong presentation skills, both in person and via teleconference or video-conference
Ability to make sound decisions with the information at hand, with the end goal of customer satisfaction and positive revenue generation
Project lead and management experience
Well organized, with attention to detail
History of success in consultative, network, or system solution selling to large business customers
Excellent organizational skills enabling management of multiple projects simultaneously

Stratifyd, Inc. offers employees a competitive salary along with paid time off, healthcare, vision, dental, 401(k), and fun and collaborative work environment.
Stratifyd is an equal opportunity employer all qualified candidates will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status."
2021 Invesment Banking Summer Analyst - Private Capital Advi...,"New York, NY 10112 (Midtown area)",Lazard Ltd.,None,"About the Lazard Freres & Co. Private Capital Advisory Group
The Lazard Private Capital Advisory Group serves as an advisor in the marketing and sale of various financial products. The group has three lines of business:
Private equity fund placement: raising institutional capital for buyout, growth capital, distressed and turnaround, venture capital and mezzanine fund managers;
Real estate fund placement: raising institutional capital for real estate fund managers; and
Secondary private market advisory: conducting sales processes of existing fund positions or direct company interests on behalf of both fund managers and institutional investors.

The team is comprised of two primary functions: transaction management and investor coverage. The transaction management team is located in New York City and London. The team works closely with the fund manager and is responsible for evaluating potential new business opportunities, preparing the offering materials to take a transaction to market, preparing and updating due diligence materials, managing the due diligence process and effectively coordinating roadshows.

The investor coverage team is located across multiple offices in the U.S., an office in London and an office in Singapore. This team has highly cultivated relationships with more than 1,000 institutional investors globally, including public and corporate pension funds; endowments and foundations; financial institutions; fund of funds managers; family offices, and sovereign wealth funds.
The transaction management and investor coverage teams collaborate in order to ensure a targeted and effective marketing process.

Position
Summer Analysts in Lazard's Private Capital Advisory Group join the transaction management team. Interns will work in tandem with Analysts and Associates as they work closely with the fund managers, both in the preparation of marketing materials and during the marketing and due diligence phases of the fund.
The Summer Analyst's specific duties may include:
Preparing presentation materials for prospective clients;
Analyzing client financial and performance information and assisting in the group's due diligence investigations of prospective clients;
Assisting in the preparation of marketing materials, including private placement memoranda and investor presentation materials,
Managing the roadshow, travel and related logistics of capital raising activities,
Communicating regularly with Lazard's institutional investor coverage professionals;
Assisting in preparing responses to investor due diligence requests;
Maintaining a database of investor commentary, feedback and interest in a particular fund; and
Tracking market data to assist the group’s communications with fund managers and limited partners.

Qualifications

Candidates should be university students in their penultimate year and top academic performers who are willing to work in an unstructured environment, which values initiative, creativity, maturity, and enthusiasm for learning. Academic backgrounds may vary (no background in finance or accounting is required), however candidates must be comfortable with basic financial concepts and enjoy quantitative work.
This position is available in New York."
Lead Data Scientist- 68991BR,"New York, NY 10016 (Murray Hill area)",AETNA,None,"Description:
It’s a new day in health care.

Combining CVS Health and Aetna was a transformative moment for our company and our industry, establishing CVS Health as the nation’s premier health innovation company. Through our health services, insurance plans and community pharmacists, we’re pioneering a bold new approach to total health. As a CVS Health colleague, you’ll be at the center of it all.

We offer a diverse work experience that empowers colleagues for career success. In addition to skill and experience, we also seek to attract and retain colleagues whose beliefs and behaviors are in alignment with our core values of collaboration, innovation, caring, integrity and accountability. 68991
Fundamental Components:
Develops complex algorithms and statistical predictive models and determines analytical approaches and modeling techniques to evaluate scenarios and potential future outcomes.
Performs analyses of structured and unstructured data to solve multiple and complex business problems. utilizing advanced statistical techniques and mathematical analyses and specialized expertise in the organization and/or industry.
Applies analytical rigor and statistical methods to analyze large amounts of data, using advanced statistical techniques.
Manages large and complex analytical projects from data exploration, model building, performance evaluation and testing.
Behaves as mentor to junior team members to provide technical advice.
Collaborates with business partners to develop technical /business approaches and new or enhanced technical tools.
Interacts with internal and external peers and management to share highly complex information related to areas of expertise and/or to gain acceptance of new or enhanced technology / business solutions.

Background Experience:
Strong skills to effectively communicate and negotiate across the business and in the external health care environment
Excellent analytical and problem solving skills.
Strong organizational, management and leadership skills.Deep knowledge of advanced analytics tools and languages to analyze large data sets from multiple data sources.
Solid understanding of health care industry, products, and systems.
Demonstrates proficiency in all areas of mathematical analysis methods, machine learning, statistical analyses, and predictive modeling and advanced in-depth specialization in some areas.
7-10 or more years of progressively complex related experience.
Demonstrates strong ability to communicate technical concepts and implications to business partners.
Bachelor's degree or equivalent work experience in Mathematics, Statistics, Computer Science, Business Analytics, Economics, Physics, Engineering, or related discipline.Master’s degree or PhD preferred.

Potential Telework Position:
No

Percent of Travel Required:
0 - 10%

EEO Statement:
Aetna is an Equal Opportunity, Affirmative Action Employer

Benefit Eligibility:
Benefit eligibility may vary by position.

Candidate Privacy Information:
Aetna takes our candidate's data privacy seriously. At no time will any Aetna recruiter or employee request any financial or personal information (Social Security Number, Credit card information for direct deposit, etc.) from you via e-mail. Any requests for information will be discussed prior and will be conducted through a secure website provided by the recruiter. Should you be asked for such information, please notify us immediately."
