Title,Location,Company,Salary,Description
Visiting Scientist,"Newark, NJ",New Jersey Institute of Technology,None,"The Center for Computational Heliophysics (CCH) of the New Jersey Institute of Technology, Department of Physics, invites applications for a temporary researcher position for development of integrated global-Sun model of magnetic flux generation, emergence and transport. The primary goals of the project include development of numerical MHD simulations for realistic models of emerging magnetic flux (including variation of the thermodynamic parameters, magnetic field and associated plasma flows), validation and testing the helioseismology data analysis procedures and codes using the numerical simulation data, and investigation of the relationship between the helioseismology results and emerging flux properties for constraining the models of emerging flux.
We are looking for a candidate with a strong background in solar physics, MHD modeling, mathematics, statistics and computational methods. Experience in 3D numerical MHD simulations is essential. The successful applicant will be expected to work on the project, including development of software, publication of original research, and support of CCH projects. Applicants should have obtained by the starting date a PhD in solar physics, or related field. The start date of the appointment is July 1, 2020. The initial appointment is for six months, and can be extended for twelve months. Benefits are competitive and salary will be commensurate with applicant experience.

Essential Functions:
Development of global-Sun MHD modeling methods and software, publication of original research, and support of CCH projects.

Prerequisite Qualifications:
PhD in solar physics or related field. Must demonstrate ability to perform independent research and publish peer-reviewed articles.

Preferred Qualifications:
Experience in application of machine-learning methods to analysis of solar images.
Bargaining Unit:
Non-Aligned

FLSA:
Exempt
Full-Time"
Data Analyst - NY,"New York, NY",BlueLabs Analytics,None,"The Company

BlueLabs is a leading provider of analytics services and technology for government, business, and campaigns. Founded in 2013 by senior members of the Obama for America re-election campaign team, we help our clients optimize their engagements with individual customers, supporters and stakeholders to achieve their goals.

Today, our team counts over 40 data scientists, engineers, and strategists from diverse backgrounds who share a passion for using data to solve the world’s greatest social and analytical challenges. We’ve served more than 400 organizations ranging from political campaigns to advocacy groups, unions, government agencies, and international groups, as well as companies in the automotive, travel, consumer packaged goods, entertainment, healthcare, media, telecom, and other industries. Along the way, we’ve developed some of the most innovative tools available in analytics, media optimization, reporting, and influencer outreach.

Data Analyst

Data Analysts are instrumental members of BlueLabs Data Science and engagement teams. They gain exposure to all parts of our process, from collecting and organizing data, to analyzing trends and predicting outcomes, and working with clients to understand how these insights can be used to improve program efficiency. Data Analysts are able to work both as part of a team and independently, completing projects in a fast-paced environment, error-free, and on short deadlines. You will receive strong mentorship from senior members of the BlueLabs Data Science and Engagement teams, and also be given a chance to complete projects independently. BlueLabs Analysts have the opportunity to develop into the Data Science or Engagement tracks within BlueLabs.

What you'll do:

Analyzes data, as well as contributes to the design, implementation, and delivery of analytics products and services.
Builds predictive models, tools, and data visualizations.
Checks data and modeling results for quality and cleans, transforms, aggregates, and reports on data as needed.
Strives to support team excellence by documenting processes and evangelizing new approaches

Preferred Experience & Background

An undergraduate degree in a quantitative field or equivalent work experience.
Conceptual understanding of foundations of statistics and modeling (distributions, parameter estimation, confidence intervals and tests, etc.).
Proficient understanding of a statistical programming language such as R, Python, or Julia.
The ability to effectively communicate technical concepts to a non-technical audience, both in writing and verbally
The ability to manipulate data with SQL.
Experience building predictive models using regression and machine learning techniques.
Knowledge of experimental design and causal inference experience with GIS.
Experience creating informative and engaging data visualizations using industry leading tools.
The ability to create user interfaces for new products using frameworks such as Shiny or Django.

This position is available in DC, NY, & LA

At BlueLabs, we celebrate, support and thrive on differences. Not only do they benefit our services, products, and community, but most importantly, they are to the benefit of our team. Qualified people of all races, ethnicities, ages, sex, genders, sexual orientations, national origins, gender identities, marital status, religions, veterans statuses, and disabilities are strongly encouraged to apply. As an equal opportunity workplace and an affirmative action employer, BlueLabs is committed to creating an inclusive environment for all employees."
Head of Data Enablement,"East Hanover, NJ 07936",Novartis,None,"Head of Data Science Enablement

Strategic purpose of this role is to organize Novartis data, make it easily accessible, and useful to authorized roles. This role will help drive the development and execution of Novartis’ ambition to turn data into a real strategic asset across the organization. This ambition is one of key pillars in the broader digital transformation happening at Novartis to be a ‘medicines and data science company.’ This data centric role will facilitate using data to digitize the biopharma value chain in finding right target, right tissue, right safety, right patients, and right commercial potential and to optimize Omni channel stakeholder experience and engagement.

More specifically, the purpose of this role is to drive, in partnership Digital Data Science and AI teams, over 10+ business units, Technology partners (internal and external) adoption of consistent framework, processes, architecture and supporting tools for analytics needs. This role will help create high quality data assets to enable analytics using data across all bio pharma data domains and value chain; omics, compounds, diseases, patients, payers, providers, sites, trials, KOLs, HCPs, EMR, EHR, patient journeys, employees, contracts, vendors, products, etc.

This role will directly report and work with the Head of Data Strategy in the Group Digital Office.

The ideal candidate will

Exercise clear and informed decision-making using process transparent to stakeholders for data related investment and creation of data assets for all units and functions. Bringing people together who should talk to each other. Keeping in touch with every data science and analytics stakeholder regularly. Facilitating meetings for the senior stakeholders & teams (preparing, moderation and post processing). Holding retrospectives to refine approach.
Escalation point for data related product and service owner & working groups across master data management, data engineering with governance, and information modelling. Mediating the general conflict of goals between teams (technical quality) and product owner (more features).
Champion and build awareness and value of Data Science Enablement capabilities. Assess Data Science Enablement maturity. Organizing exchange events like Open Spaces or World Cafés for the team, its stakeholders, and its organization.
Drive organic adoption of the capabilities, helps conducts investment planning by utilizing common Data Science Enablement Capabilities. Sharing insights throughout the company (micro-blogging, blogging, internal conferences, etc.).
Align appropriate BU capabilities to Enterprise-level efforts. Drive continuous feedback in product management and svc ownership
Refine the Novartis reference Data Science Enablement model and keep it update. Develop service catalog in collaboration functions and ensure alignment of projects to avoid gaps or duplication of effort. Drive key projects (lighthouses) towards using common Data Science Enablement services.
Drive strategy and implementation product and services to enable analytics

Drive all data domain maturity and related data services to enable Visualization, Descriptive, Inquisitive, Predictive & Cognitive Analytics and Robotics Automation.

Define services to manage usage license, cataloging, search discovery, machine learning readiness, provenance, etc. Optimize data licensing across the Firm.

In alignment with business needs, identify new strategic data sources and data-related collaboration opportunities. Assess value of internal and external data for acquisition/licensing and monetization (data as an asset). Coordinate and align external data engagements, initiatives, and standards.

Evolve Novartis data transparency and data sharing strategy. Support BD&L and M&A from data perspective. Identify and leverage opportunities to replace primary data collection with secondary data.

Develop strategy and engagement models for a patient-centric data future. Communicate Novartis data activities to the external health data ecosystem.

Promoting cultural change

Drive development and implementation of a change management concept in close collaboration with HR and closely aligned with the overall Novartis digital transformation to build a more data-centered mindset, incl., capability building, change agents, talent placement and more inspired, empowered, unbureaucratic organization. Create a curious, continuously learning (from successes and failures) environment.

Develop operating model to make the business truly own and appreciate the value of the data. Define metric to measure success on becoming a more data-centric organization.

Develop an environment which fosters a high-performance and innovative organization. Drive engagement/collaboration in a matrix organization, fostering strong partnerships – internal and external, and helping build diverse teams.

Why consider Novartis?

750 million. That is how many lives our products touch. And while we’re proud of that fact, in this world of digital and technological transformation, we must also ask ourselves this: how can we continue to improve and extend even more people’s lives?

We believe the answers are found when curious, courageous and collaborative people like you are brought together in an inspiring environment. Where you’re given opportunities to explore the power of digital and data. Where you’re empowered to risk failure by taking smart risks, and where you’re surrounded by people who share your determination to tackle the world’s toughest medical challenges.

We are Novartis. Join us and help us reimagine medicine.
EEO Statement
The Novartis Group of Companies are Equal Opportunity Employers and take pride in maintaining a diverse environment. We do not discriminate in recruitment, hiring, training, promotion or any other employment practices for reasons of race, color, religion, gender, national origin, age, sexual orientation, marital or veteran status, disability, or any other legally protected status.
Minimum requirements
Education (minimum/desirable): A minimum of a Bachelor’s degree is required; an advanced degree is preferred (MS/ PhD)

Languages: Excellent English required (oral & written).



Experience

10 + experience in data management and data strategy in industry

Hands on experience with managing Data Science Enablement related activities across many of biopharma data domains e.g. omics, compounds, diseases, patients, payers, CROs, sites, trials, KOLs, HCPs, EMR, EHR, claims, patient journeys, employees, contracts, vendors, products, etc.

Demonstrated leadership of use case based agile implementation of data strategy in cross-organizational and cross-functional teams.

Proven track record in implementing a Data Science Enablement program from scratch in Pharma or other multinational, multi-business organizations

Skills on capabilities - Manage the build out of following digital data management capabilities

General understanding of data driven target identification and links between target and disease, differentiated efficacy, availability and predictive nature of biomarkers.

General understanding of data driven tissue identification towards adequate bioavailability and tissue exposure, definitions of PD biomarkers, preclinical and clinical PK/PD and target liability

General understanding of data driven Safety Analytics towards differentiated and clear safety margins, secondary pharmacology risk, reactive metabolites, genotoxicity, drug-drug interactions, and target liability

General understanding of protocol design and data driven Patients Analytics to identify most responsive population, risk-benefit for given population

General understanding of data driven commercial potential for differentiated value proposition verses future standard of care, focus on market access, drivers of regulatory compliant omnichannel engagement and experiences with patients, payer and provider. Understand personalized healthcare strategy, digital medicines, including diagnostic and biomarkers.

Advance knowledge of data Visualization tools and techniques. Expertise in Descriptive, Inquisitive, and Predictive analytics. Working knowledge of Cognitive Analytics and Robotics Automation. Deep understanding if data science workflow and productivity issues related to data availability, quality and productionizing data science. Ability to code in R and/or Python.

Data Distribution capability through APIs for Apps to Analysts to semantically search and find data assets without needing to understand exactly where it is physically stored and maintained.

Semantically curated Data APIs to enable complex data API Mashups without user side code. Enable smart Applications, Portals, End Users, Business Intelligence, Analytics, Reports, Dashboards, OLTP, Compliance, B2B, Semantic Browsers, etc.

Analyze and Act enablement capabilities to support simple reporting (descriptive analytics) to advance Assist and Suggest type AI capabilities to help improve the performance and productivity of our decision makers in optimizing our core business processes for Right target, right tissue, right safety, right patients, right commercial potential and optimized stakeholder engagement

Security and Access capability to prevent unauthorized access, use, disclosure, disruption, modification, inspection, recording or destruction of information

This position will require travel as needed by business
Division
CORPORATE
Business Unit
DIGITAL OFFICE
Country
USA
Work Location
East Hanover, NJ
Company/Legal Entity
Novartis Corporation
Functional Area
BD&L & Strategic Planning
Job Type
Full Time
Employment Type
Regular"
Data Scientist (Customer Acquisition),"New York, NY 10004 (Financial District area)","HealthCare, Inc.",None,"HealthCare.com is looking to hire an elite, experienced, Data Scientist in the area of Customer Acquisition & Marketing!

About the Company
HealthCare.com is an online health insurance company disrupting the insurance industry through data-centric approaches to customer acquisition, marketing, sales automation, retention, and underwriting. We've built an expertise and scale around customer acquisition since we were founded in 2014. Having recently raised a Series B, we're looking to take that to the next level with data and analytics central to the business strategy. We're looking to build an exceptional Data Science team and this Data Scientist will play a key role in achieving this vision.
What You'll Do:
This director-level Data Scientist will conceive of and own data science projects to accelerate customer acquisition and optimize marketing budgets.
Perform hands-on data analysis and modeling with large data sets to develop insights into different aspects of customer acquisition campaigns and customer behavior.
Prototype, deploy, and iterate on predictive models in the areas of audience targeting/segmentation, bidding, campaign optimization, campaign analysis, and anomaly detection.
Partner with the Data and Engineering teams, Sales, Product, and Customer Acquisition to identify opportunities for user engagement, conversions, and sales, turn insights into action, and ultimately, improve customer acquisition, retention, and loyalty.
Define and build tools and processes to monitor key metrics.
Understand the drivers of monetization and lead value across customer acquisition sources and various lead outlet partners.
Who You Are:
Master's degree in analytics, data science, or related is preferred, although experience leading applied data science projects in the areas listed above will be heavily considered
Experienced in conceptualizing and prototyping data-driven solutions
Experience with programmatic display, native, and SEM acquisition channels
Proprietary bidding algorithms, existing bid algorithms from Google and RTB platforms, multi-touch marketing atrribution
Demonstrated history of delivering action-oriented insights to business leaders that led to significant growth
Ability to connect pieces of our business using a data-driven approach
Coding ability to build prototype data models
Proven experience working with large data sets and machine learning applications in production
Experience working with CI/CD pipelines and using them to put ML models in production.
Experience with R, Python, or equivalent technologies to perform complex statistical analyses on both internal and external data.
The Perks
Medical, dental, and vision with 100% company paid premiums for the employee
15 days of paid time off
10 company observed holidays with an additional 3 floating holidays
Annual learning and development stipend
8 weeks of paid parental leave
Commuter benefits
401k plan with company match
Most importantly, an amazing company culture established by an incredible team!
Get to Know Us!
https://www.healthcare.com/
linkedin.com/company/healthcare-com

We are proud to be an Equal Opportunity Employer.

We celebrate diversity, and we’re committed to providing an inclusive work environment. This means our hiring and employment decisions are based on qualifications, merit, and business need.
We’re proud to be an equal opportunity employer.
If you need assistance or an accommodation due to a disability, please contact us at careers@healthcare.com.
HK5DjVRrMH"
AI Specialist,"Weehawken, NJ 07086",UBS,None,"Your role

Are you passionate about the fast paced environment of Artificial Intelligence and other emerging technology relevant for financial services? Are you highly motivated to work with business partners to use technology to develop innovation ideas and new business models? Do you love to explore new technology - understanding the pros and cons of different design choices? Do you have strong communication, organization and facilitation skills? We're looking for someone like this who will be:

serving all UBS business divisions in the Americas in preparing and executing Proof-of-Concepts in Artificial Intelligence incl. Machine Learning, Natural Language Processing, Voice Recognition and Computer Vision technologies
building out the UBS capabilities in AI and ML applications in collaboration with internal and external teams
identifying, shaping and supporting the prioritization of functional concepts, roadmaps and concrete Artificial Intelligence use cases and business cases together with, and driven by demand from, our business divisions
Assessing the strategic and tactical relevance of AI driven technology change and identifying use cases that could represent an opportunity for transformational or disruptive innovation
stakeholder management with all relevant functions involved in change, automation, innovation and business divisions
supporting UBS sourcing and vendor strategies as required
supporting the ongoing refinement of business and architecture requirements, AI governance and control frameworks, product strategy and establishing standards
collaborating with shared CDO functions to keep tight links with the external AI community and partners in Academia, startups and established vendors, investors, corporates or industry associations globally – go beyond the pitch decks
supporting the culture change towards an agile, collaborative and innovative financial institution
Your team

You’ll be joining the Artificial Intelligence Center of Excellence, part of a growing Chief Digital Office (CDO) organization, where we take ideas from inception to prototype, exploring both knowns and unknowns to hone the business model as well as identify potential risks and issues. As a team, we deliver technology solutions to a diverse set of problems impacting divisions and domains across the firm.

Your expertise

You have:
an excellent university education in Computer Science or adjacent field and ideally post-graduate experience (e.g. MBA)
solid experience in the financial industry or financial services consulting with focus on digital banking, (process) automation or technology, proven by outstanding knowledge of technology trends in Financial Services
a strong understanding of technical concepts, end-to-end technology lifecycles, state of Artificial Intelligence and Machine Learning technology, ideally including architectural considerations and governance, combined with practical experience of establishing and putting in place AI and ML projects
background in Machine Learning or Statistics / data science, experience in toolsets like Python/R, development/rapid prototyping and UX is a clear plus
proven project management, commercial and analytical skills
great organizational skills with a strong attention to detail
excellent communication, networking, influencing and presentation skills at all levels
an open mind to new ways of thinking and doing things, both technically and business wise
an ability to learn quickly and pick up existing business processes
You are:
a driven self-starter, able to see initiatives through from inception through to completion
client-oriented, motivated and self-challenging personality
able to build a collaborative working network across business functions and external organizations
a hardworking and flexible team player, who is known for getting things done accurately and on time
passionate about learning and finding new ways to help your team solve problems
comfortable working in a fast paced, highly ambiguous environment, presenting to and educating stakeholders at all seniority levels
fluent in English, other languages a plus
#DiceTech

LI-UBS
Your colleagues

About us

Expert advice. Wealth management. Investment banking. Asset management. Retail banking in Switzerland. And all the support functions. That's what we do. And we do it for private and institutional clients as well as corporations around the world.

We are about 60,000 employees in all major financial centers, in more than 50 countries. Do you want to be one of us?

Join us

We're a truly global, collaborative and friendly group of people. Having a diverse, inclusive and respectful workplace is important to us. And we support your career development, internal mobility and work-life balance. If this sounds interesting, apply now.

Disclaimer / Policy Statements

UBS is an Equal Opportunity Employer. We respect and seek to empower each individual and support the diverse cultures, perspectives, skills and experiences within our workforce.

Apply now
Save"
"Software Engineer, Machine Learning, Planner/Behavior Predic...","New York, NY",Waymo,None,"Waymo launched the world’s first commercial self-driving transportation service in Dec 2018 and is now growing fast towards the ultimate goal of fully self-driving service at scale.
Software Engineering builds the brains of Waymo's fully self-driving vehicles. Our software allows our vehicles to perceive the world around them, make the right decision for every situation, and deliver people safely to their destinations. We think deeply and solve complex technical challenges in areas like robotics, perception, decision-making and machine learning, while collaborating with hardware and systems engineers. If you’re a software engineer or researcher who’s curious and passionate about Level 4 autonomous driving, we'd like to meet you.
In this role, you’ll:
Work with a creative team of people who are responsible for ensuring that the behavior of our cars is safe, smooth, and predictable to other road users, which includes gracefully handling many complex situations involving social aspects (merging, negotiating narrow roads, etc), while dealing with noisy, uncertain, and incomplete information.
Frame the open-ended real-world problems into well-defined ML problems; develop and apply cutting-edge ML approaches (deep learning, reinforcement learning, imitation learning, decision trees, etc) to these problems; scale them to Google-sized data pipelines; and streamline them to run in real-time on the cars.
Collaborate with other teams, including the ML infrastructure, perception and systems engineering teams, as well as various research teams such as Waymo research, Google Brain, DeepMind and academia.
At a minimum we’d like you to have:
MS/PHD in Computer Science, Robotics, similar technical field of study, or equivalent practical experience
Experience solving problems using Machine Learning with Tensorflow or equivalent tools
Ability to collaborate within and across teams
Strong experience programming in C++ with robust and efficient code
It’s preferred if you have:
Experience specifically with applying Machine Learning to solve motion planning or related robotics problems
Experience with Deep Learning Models (e.g. RNN/LSTM, CNN, VAE, GAN, etc.)"
Research Analyst,"New York, NY 10017 (Turtle Bay area)",Reonomy,None,"Reonomy leverages big data, partnerships and machine learning to connect the fragmented, disparate world of commercial real estate. By providing unparalleled access to property intelligence, Reonomy products empower individuals, teams, and companies to unlock insights and discover new opportunities.

Headquartered in New York, Reonomy has raised $128 million from top investors, including Sapphire Ventures, Bain Capital, Softbank, Primary Ventures, Georgian Partners, Wells Fargo Strategic Capital, Citi Ventures, and Untitled Investments. Our clients represent the biggest names in CRE, including Newmark Knight Frank, Cushman & Wakefield, Tishman Speyer and WeWork.

If you're excited by growth, innovation and the ability to shape one of the biggest markets, join us as our journey is just beginning!

ABOUT THE ROLE:

Our growing team is looking for a Research Analyst to join Reonomy! You should be someone who is passionate about data with an investigative mindset and a knack for connecting the dots! As a Research Analyst, you’ll help us create proprietary data sets by exploring existing data sources and uncovering opportunities for improvements in data collection. You will play a vital part in drawing insights from our data by analyzing valuable datasets and maintaining our data integrity.

Would you describe yourself as an inquisitive self-starter, energized by the possibility of joining a growth stage tech company? Then this Research Analyst role is for you!
Responsibilities Include:
Partner with Product and Operations to surface insights from our data and help formulate our product roadmap
Conduct investigations into our underlying data sources and assist other members of the organization with data-related inquiries
Evaluate new data partners and government data sources to identify product development opportunities
Analyze and distill large datasets and preserve data quality to drive meaningful insights for customers
Dive into the world of commercial real estate and the related datasets, including geospatial data, business data, and government data
ABOUT YOU:
1 year of experience in a role/or internship that involves data analysis
A bachelor’s degree preferably in Statistics, Computer Science, Mathematics, Real Estate, Operations Research or a related discipline
Exceptional analytical skills, with a desire to tackle complex problems
A commitment to accuracy with an inclination for investigative data work
Excellent verbal and written communication skills
Proactive and persistent
Commercial Real Estate knowledge, preferred but not required
Applicants must be currently authorized to work in the United States on a full-time basis.

We do not accept unsolicited resumes from outside recruiters/placement agencies. Reonomy will not pay fees associated with resumes presented through unsolicited means."
Data Scientist,"New York, NY 10022 (Turtle Bay area)",IFG Companies,None,"Job Brief
The ideal candidate will have previous Data Modeling experience. Strong preference will be given to candidates with an actuarial background in the property and casualty insurance space.
Overview
IFG Companies is in search of a Data Scientist to join its growing Predictive Modeling team.
The ideal candidate will have previous Data Modeling experience. Strong preference will be given to candidates with an actuarial background in the property and casualty insurance space.

Responsibilities
Build predictive and/or Machine Learning models in SAS
Research new statistical and mathematical techniques that are suitable and helpful for solving business related problems
Prepare data for modelling and make best/creative use of applicable and available internal or external data
Identifying and integrating new datasets that can be leveraged for modeling efforts
Support related processes around effectively deploying model to business
Effectively communicate results in written, oral and presentation formats to technical and non-technical audiences

Qualifications
Bachelor’s degree in statistics, applied mathematics, or related discipline
3+ years of Data Modeling or similar experience.
Experience with predictive modeling (classification, regression, parameter tuning, optimization criteria, feature selection), preferably with multiple techniques
Experience in model validation techniques, model testing and continuous monitoring of model performance
Experience in Property & Casualty Insurance is strongly preferred.
Demonstrated experience working with large relational data sets.
Working knowledge in SAS, R, Python or another platform to develop and implement predictive models.
Ability and willingness to quickly gain knowledge of SAS enterprise guide and enterprise miner.
Ability to communicate complex technical information in common language to foster teaching and analytics guidance to internal customers.
Advanced experience in analytics, data cleaning, and predictive modeling.
Ability to write queries in SQL.
Detail-oriented and ability to work collaboratively
Physical Demands
Physical demands are considered to be that of an office environment, climate controlled, with minimal physical exertion. This position requires prolonged sitting, ability to utilize a computer and interactions with others in meetings or via phone.
Benefits
We offer a competitive compensation and benefits package including medical, dental, vision, 401(k), flexible spending, short-term and long-term disability insurance, life insurance, long-term care, education assistance and paid time off.
IFG Companies is an equal opportunity employer committed to a diverse workforce. M/F/D/V"
"Research Position (Various Levels), CCM","New York, NY 10010 (Flatiron District area)",Simons Foundation,None,"POSITION SUMMARY
The Flatiron Institute's Center for Computational Mathematics seeks scientists at various levels of seniority in the following disciplines:
Machine Learning
Numerical Analysis
Statistics
High Performance Computing/Data Visualization
Signal and Image Processing
Depending on levels of experience, positions may be at-will or term-appointment.
The aim of the Center for Computational Mathematics (CCM) is to become a leading international center for the study of applied mathematics, machine learning, signal processing and related fields. Tremendous opportunities exist at the intersection of mathematics, computer science, statistics, and their scientific applications, with the lines between theory, algorithm development and software implementation often blurred. A major goal of CCM is to develop the next generation of simulation and analysis methods and to make them available to the scientific community. The center will also host an array of meetings, workshops and conferences, serving as a focal point for the field internationally.
Over time, the Center is expected to grow to about 60 members, including short and long-term visitors. Aside from the new center, the Flatiron Institute hosts the already-established Center for Computational Astrophysics, Center for Computational Biology, Center for Computational Quantum Physics, and Scientific Computing Core. CCM members are expected to interact with these other centers and/or the larger scientific community, as well as mentor postdoctoral fellows and undergraduate and/or graduate students. This position will be based, and have a principal office or workspace, at the Foundation.
MINIMUM QUALIFICATIONS
Required Education
A doctoral degree in a relevant discipline (e.g. computer science, statistics, or mathematics)
For senior research/data scientists: 10-15 years of academic or industry experience
For research/data scientists: 3 years of academic or industry experience
Required Skills
Exceptional abilities in analysis, software and algorithm development, modeling and/or scientific simulation
Ability to collaborate on multidisciplinary research in a collegial environment
Effective leadership, management and communication skills
Required Application Materials
Curriculum vitae with publication list and, if relevant, links to software
Research statement outlining past accomplishments, current interests and future goals
Three (3) names and emails of people who can be consulted for confidential references
Deadline
Applications will be considered on a rolling basis until the positions are filled.
THE SIMONS FOUNDATION'S DIVERSITY COMMITMENT
Many of the greatest ideas and discoveries come from a diverse mix of minds, backgrounds and experiences, and we are committed to cultivating an inclusive work environment. The Simons Foundation provides equal opportunities to all employees and applicants for employment without regard to race, religion, color, age, sex, national origin, sexual orientation, gender identity, genetic disposition, neurodiversity, disability, veteran status, or any other protected category under federal, state and local law."
Data Analyst,"New York, NY",Columbia University,None,"Requisition no: 507507
Work type: Full Time
Location: Medical Center
School/Department: Epidemiology
Grade: Grade 103
Categories: Research (Lab and Non-Lab)
Job Type: Officer of Administration
Bargaining Unit:
Regular/Temporary: Regular
End Date if Temporary:
Hours Per Week: 35
Salary Range: Commensurate with experience

Position Summary
The Department of Epidemiology in the Mailman School of Public Health seeks an experienced quantitative Data Analyst to provide data management and conduct analysis of several ongoing projects, including mathematical simulations, complex survey research, and longitudinal cohort designs. Ongoing projects involve psychiatric and substance use epidemiology with a specific focus on social determinants of health; a candidate with an interest in these areas of health is preferred. The successful candidate will have experience analyzing data, and proficiency in SAS, Stata, R, and MPLUS. The candidate will be involved in conducting structural equation modeling, machine learning algorithms, and regression. Experience with longitudinal data analysis (e.g., survival analysis and other time-to-event procedures, trajectory analysis) and latent variable modeling (e.g., factor analysis) is essential. She/he/they will provide assistance with preparation of reports and papers for publication; assistance with developing related grant proposals and research protocols to extend the scope of the project; and other support as required.

Responsibilities
Data analysis -30%
Data cleaning - 30%
Assistance (data analysis and visualization) with publications and posters -35%
Other related duties as assigned - 5%
Minimum Qualifications
A bachelor's degree or equivalent in education and experience, and at least two years of related experience.
A master’s degree or equivalent in training, education, and/ or experience.
Preferred Qualifications
Work experience in psychiatric epidemiology.
Experience with quantitative data management and analysis.
The ability to work with large teams of investigators.
Proficiency in SAS, Stata, R is essential.
Excellent written and oral communication skills and be detail oriented.
High-level interpersonal and organizational skills.
Equal Opportunity Employer / Disability / Veteran
Columbia University is committed to the hiring of qualified local residents.
Applications open: Jun 08 2020 Eastern Daylight Time
Applications close:"
Research Software Engineer,"New York, NY (Chelsea area)",Google,None,"Note: By applying to this position your application is automatically submitted to the following locations: Mountain View, CA, USA; New York, NY, USA
Minimum qualifications:
Bachelor's degree in Computer Science, related technical field, or equivalent practical experience.
Experience with one or more general purpose programming languages including but not limited to: C/C++ or Python.
Experience with linear algebra, calculus, and statistics.
Machine Learning experience.

Preferred qualifications:
MS or PhD degree in Computer Science, Artificial Intelligence, Machine Learning, or related technical field.
Strong computer systems experience.
GPU programming experience.
Large data analysis and visualization experience.
Exposure to industry or academic research.
Exposure to Deep Learning, Neural Networks, or related fields and a strong interest and desire to learn about them.
About the job
At Google, research-focused Software Engineers are embedded throughout the company, allowing them to setup large-scale tests and deploy promising ideas quickly and broadly. Ideas may come from internal projects as well as from collaborations with research programs at partner universities and technical institutes all over the world.
From creating experiments and prototyping implementations to designing new architectures, engineers work on real-world problems including artificial intelligence, data mining, natural language processing, hardware and software performance analysis, improving compilers for mobile platforms, as well as core search and much more. But you stay connected to your research roots as an active contributor to the wider research community by partnering with universities and publishing papers.
As a Research Software Engineer, you will work and collaborate closely with Research Scientists on the team. You'll have the flexibility to switch projects as our research focus shifts and evolves, as we need our engineers to be versatile and passionate about managing new problems.
This role bridges the gap between Software Engineer and Research Scientist. We are looking for great software engineers who also have experience with language understanding and perception, as well as improving algorithms. In this role, you'll work alongside Research Scientists to bring their ideas to life by implementing algorithms, running experiments, and building prototypes.
Research happens at Google everyday, on many different embedded teams throughout the company. Our research reaches the user through both services and products such as Search, Maps, Google Assistant, Google Translate, Google Cloud and our computing, storage, and networking infrastructure. To achieve this, we’re working on a wide variety of projects that utilize the latest state-of-the-art technologies that push the boundaries of what is possible.
Responsibilities
Participate in cutting-edge research in artificial intelligence and machine learning applications.
Develop solutions for real-world, large-scale problems.
Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing this form."
